No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
8029, 15, 7.8, 2.5, 4.5, 2.4, 0, 0.5, 3.4, 1, 0.8, 0.6, 11, _Sandy, 2, 43, 79, 66600, 15, îSê´ìy, _Clay, 26, 27, 297, 3, _SY390, 73, 0, 1, 1, 68, 1, 1.9, 0.2, 1, 0.3, 0.5
8030, 16, 2.1, 9.8, 15, 9.7, 2.4, 7.2, 4.5, 7.5, 5.2, 7.3, 17, _Clay, 7, 33, 179, 38800, 11, çªéøìy, _Sandy, 24, 18, 90, 3, _SY390, 44, 1, 0, 2, 35, 2, 8.1, 4.6, 7.6, 3.6, 0.1
8031, 28, 12.5, 8.6, 14.1, 8.5, 6.5, 1.1, 5.2, 7.3, 3.9, 6.8, 20, _Sandy, 2, 4, 106, 66600, 13, çªéøìy, _Sandy, 37, 42, 73, 5, _SY295, 59, 1, 1, 2, 25, 1, 7, 0.9, 7.6, 0.5, 0.5
8032, 19, 9.8, 7.4, 13.2, 7.3, 0.6, 0, 1.8, 5.5, 8.6, 1.5, 13, _Clay, 48, 20, 33, 94500, 15, îSê´ìy, _Clay, 49, 21, 56, 2, _SY390, 74, 0, 1, 2, 81, 2, 1.8, 0, 7.2, 0, 0.5
8033, 30, 7, 6.2, 12.3, 6.1, 1.6, 1, 14.9, 2.1, 7.9, 1.9, 16, _Sandy, 42, 36, 260, 122300, 17, îSê´ìy, _Clay, 11, 45, 38, 4, _SY295, 90, 1, 1, 1, 71, 1, 1.9, 0.1, 3.3, 0.6, 0.5
8034, 13, 8.3, 3.5, 5.9, 3.4, 0.7, 0.1, 5.4, 2, 2.5, 0.8, 19, _Sandy, 27, 7, 269, 166100, 17, îSê´ìy, _Clay, 17, 27, 110, 3, _SY295, 86, 0, 1, 1, 69, 1, 2.2, 0, 1.3, 0, 0.3
8035, 17, 9.5, 8.9, 17.2, 8.8, 1.7, 1.7, 5.7, 8.2, 1.8, 3.6, 12, _Sandy, 12, 23, 278, 10900, 17, îSê´ìy, _Clay, 23, 9, 182, 3, _SY390, 82, 0, 0, 2, 67, 1, 1.7, 1.2, 1.9, 0.5, 0.2
8036, 22, 10.8, 6.2, 10.9, 6.1, 0.4, 1.6, 5.6, 3.3, 0.6, 2.4, 15, _Clay, 47, 40, 288, 54600, 17, çªéøìy, _Sandy, 29, 37, 254, 2, _SY390, 77, 1, 0, 1, 65, 2, 3.7, 0.8, 5.5, 1, 0.5
8037, 12, 8, 5, 10, 4.9, 1.2, 1.5, 2, 3.8, 4.1, 1.9, 18, _Clay, 42, 10, 215, 82500, 19, îSê´ìy, _Clay, 42, 16, 237, 4, _SY295, 27, 0, 0, 1, 55, 2, 2.8, 1, 2.4, 1, 0.5
8038, 20, 4, 6.5, 15.4, 6.4, 4, 1.6, 3, 5.4, 4.6, 4.9, 18, _Sandy, 1, 10, 133, 66600, 11, çªéøìy, _Sandy, 48, 12, 148, 2, _SY390, 46, 1, 0, 2, 47, 1, 6, 0.1, 6.1, 0.6, 0.1
8039, 28, 6.6, 9.2, 10.8, 9.1, 2.5, 4.5, 13.5, 6.6, 1.9, 4.7, 15, _Clay, 22, 43, 151, 154100, 11, îSê´ìy, _Clay, 9, 22, 291, 5, _SY390, 38, 0, 1, 2, 43, 2, 7.9, 2.9, 6.9, 0.2, 0.3
8040, 22, 11.7, 4.1, 13.7, 4, 0.5, 0, 10.2, 1.5, 7.8, 0.6, 14, _Sandy, 42, 42, 287, 122300, 15, îSê´ìy, _Clay, 22, 15, 114, 1, _SY390, 76, 1, 1, 2, 28, 2, 2.6, 0, 2.9, 0, 0.5
8041, 13, 8.9, 2.9, 12.8, 2.8, 0.7, 0.4, 4.9, 1.9, 2.3, 1.5, 18, _Clay, 37, 13, 214, 150100, 17, îSê´ìy, _Clay, 34, 39, 97, 3, _SY390, 25, 0, 1, 2, 84, 1, 1.8, 0.2, 0.9, 0.1, 0.5
8042, 30, 1.1, 6.9, 9.1, 6.8, 0.2, 4, 9, 4.5, 5.8, 4.2, 11, _Sandy, 11, 29, 5, 10800, 15, çªéøìy, _Sandy, 34, 24, 257, 4, _SY295, 68, 0, 0, 2, 89, 1, 5.5, 0, 4.9, 0.5, 0.2
8043, 21, 11.4, 5.7, 8.2, 5.6, 1.1, 3.5, 4.4, 4.4, 0.2, 3.7, 14, _Clay, 6, 45, 232, 38700, 17, îSê´ìy, _Clay, 47, 3, 240, 1, _SY390, 83, 0, 0, 2, 80, 2, 4.4, 0.6, 5.1, 0.6, 0.2
8044, 25, 12.7, 3, 11.4, 2.9, 0.2, 1.6, 3.2, 2.6, 10.6, 1.9, 17, _Sandy, 42, 16, 242, 82500, 17, çªéøìy, _Sandy, 2, 31, 12, 1, _SY390, 79, 0, 0, 1, 77, 2, 2.8, 1.5, 2.3, 0.8, 0.5
8045, 23, 5.9, 3.3, 6.4, 3.2, 1.8, 0.8, 0.6, 2.1, 3.1, 1.9, 20, _Clay, 47, 32, 87, 94400, 11, çªéøìy, _Sandy, 21, 6, 206, 1, _SY390, 47, 0, 0, 2, 60, 1, 2.1, 0.4, 2.6, 0.2, 0.1
8046, 20, 11.2, 7.2, 12.2, 7.1, 0.7, 0.1, 9, 4.8, 3.2, 1.8, 13, _Clay, 21, 3, 178, 154100, 19, îSê´ìy, _Clay, 20, 37, 67, 2, _SY295, 90, 0, 1, 2, 65, 1, 2.4, 0, 5.9, 0, 0.3
8047, 10, 8.5, 6, 11.4, 5.9, 1.7, 0.5, 3.6, 5.6, 4.7, 5.3, 16, _Sandy, 16, 19, 105, 181900, 11, îSê´ìy, _Clay, 33, 16, 50, 4, _SY390, 39, 1, 1, 2, 56, 2, 2.4, 0, 2.6, 0.4, 0.3
8048, 18, 4.5, 7.5, 16.8, 7.4, 0.3, 2.1, 6.3, 6.6, 6.6, 4.1, 16, _Sandy, 26, 19, 23, 166000, 13, çªéøìy, _Sandy, 39, 12, 261, 2, _SY295, 59, 0, 1, 1, 48, 2, 5.3, 1, 6.4, 1.3, 0.4
8049, 29, 1.7, 6.3, 15.9, 6.2, 1.4, 1, 7.4, 2.5, 5.2, 1.6, 19, _Clay, 21, 35, 250, 193900, 15, çªéøìy, _Sandy, 1, 36, 244, 4, _SY295, 74, 1, 1, 1, 38, 1, 3.8, 0.6, 2.4, 0.6, 0.4
8050, 13, 3, 3.6, 9.6, 3.5, 0.1, 0.6, 2.3, 2.4, 1.4, 1.2, 12, _Clay, 6, 6, 259, 38700, 15, çªéøìy, _Sandy, 7, 18, 16, 3, _SY295, 70, 0, 0, 2, 36, 1, 3.5, 0.2, 0.7, 0, 0.2
8051, 17, 4.2, 9, 11.3, 8.9, 1.7, 2.7, 1.6, 3.3, 0.4, 3, 16, _Sandy, 42, 22, 269, 82400, 15, çªéøìy, _Sandy, 13, 1, 87, 2, _SY295, 66, 0, 0, 1, 34, 2, 5.4, 0.6, 8.1, 0.9, 0.5
8052, 24, 13.3, 2.4, 8.7, 2.3, 0.6, 0.4, 1.9, 2, 9.9, 0.7, 16, _Sandy, 1, 22, 186, 66500, 17, îSê´ìy, _Clay, 19, 42, 299, 5, _SY390, 85, 1, 0, 2, 26, 2, 2.1, 0.2, 1.4, 0, 0.2
8053, 15, 10.6, 9.3, 15.9, 9.2, 5.8, 0.7, 7.3, 6.9, 3.4, 6.5, 19, _Clay, 47, 38, 113, 94400, 19, îSê´ìy, _Clay, 32, 21, 282, 2, _SY295, 34, 0, 0, 2, 82, 1, 8.4, 0.5, 8.8, 0, 0.1
8054, 11, 2.7, 5.1, 13.6, 5, 1.1, 2, 4.6, 4.4, 2.8, 3, 12, _Clay, 21, 9, 205, 154100, 17, çªéøìy, _Sandy, 31, 7, 142, 3, _SY390, 77, 0, 1, 2, 88, 1, 4.4, 0.3, 2.3, 1.4, 0.4
8055, 26, 7.8, 8.1, 15, 8, 6.5, 2, 10.2, 7.4, 1, 6.8, 12, _Sandy, 41, 9, 41, 122200, 11, çªéøìy, _Sandy, 44, 45, 265, 4, _SY390, 49, 1, 0, 2, 73, 2, 7.5, 1.9, 6.9, 0.2, 0.1
8056, 23, 13.1, 4, 12.8, 3.9, 0.4, 1.6, 7.4, 2.1, 1.5, 1.7, 15, _Sandy, 16, 25, 132, 181900, 19, îSê´ìy, _Clay, 44, 31, 125, 1, _SY295, 26, 1, 1, 2, 78, 2, 3.2, 0.5, 2.8, 1.2, 0.3
8057, 18, 11.6, 8.2, 13.6, 8.1, 1.2, 5.2, 2.7, 7.7, 5.4, 5.3, 11, _Clay, 46, 12, 69, 54500, 11, îSê´ìy, _Clay, 11, 37, 180, 2, _SY295, 37, 1, 0, 1, 66, 1, 5.4, 1.6, 7.4, 0.7, 0.1
8058, 12, 3.6, 3, 6.8, 2.9, 0.7, 0.5, 1.6, 2.2, 1.1, 0.8, 11, _Sandy, 16, 11, 204, 22700, 15, îSê´ìy, _Clay, 24, 30, 2, 3, _SY295, 75, 0, 1, 1, 51, 2, 2.8, 0, 2.8, 0.2, 0.4
8059, 16, 4.9, 8.5, 18.2, 8.4, 2.6, 0.2, 0.8, 3.7, 8, 2.8, 14, _Sandy, 0, 28, 213, 66500, 15, çªéøìy, _Sandy, 30, 12, 74, 2, _SY295, 71, 1, 0, 2, 49, 2, 4.9, 0.1, 7, 0.1, 0.2
8060, 28, 2.1, 7.3, 17.3, 7.2, 3.6, 1.5, 12.6, 5.4, 8.8, 5.1, 17, _Clay, 46, 44, 140, 94300, 17, îSê´ìy, _Clay, 43, 36, 57, 4, _SY390, 87, 0, 0, 2, 39, 1, 4.7, 0.1, 4.1, 1.3, 0.2
8061, 18, 12.5, 6.1, 6.8, 6, 4, 0.4, 6.5, 5.5, 2.4, 4.8, 20, _Sandy, 41, 14, 67, 122200, 19, îSê´ìy, _Clay, 4, 15, 40, 1, _SY295, 36, 1, 0, 2, 29, 1, 4.4, 0.1, 5.1, 0.3, 0.1
8062, 13, 11, 2.2, 9.2, 2.1, 0, 0.2, 2.4, 1.2, 4.7, 0.6, 17, _Clay, 20, 1, 4, 193800, 11, çªéøìy, _Sandy, 23, 21, 95, 2, _SY295, 47, 1, 1, 1, 83, 1, 1.3, 0, 1.8, 0, 0.5
8063, 25, 8.3, 9.1, 16.4, 9, 1.9, 2.6, 2.3, 8.3, 4.4, 3.7, 20, _Sandy, 15, 17, 231, 22700, 13, çªéøìy, _Sandy, 35, 45, 78, 4, _SY390, 62, 0, 1, 1, 73, 1, 5.6, 1, 4, 0.9, 0.4
8064, 11, 11.4, 3.2, 10.6, 3.1, 0.6, 0.4, 4.2, 2.6, 5.5, 1.1, 15, _Sandy, 45, 10, 194, 94300, 13, çªéøìy, _Sandy, 14, 21, 208, 2, _SY390, 60, 0, 0, 2, 84, 2, 1.5, 0.2, 2.5, 0.2, 0.3
8065, 13, 5.9, 8.9, 16.9, 8.8, 5.9, 1.7, 2.6, 7.4, 1.7, 6.8, 11, _Clay, 35, 42, 48, 150000, 17, îSê´ìy, _Clay, 39, 24, 174, 2, _SY295, 90, 1, 0, 2, 64, 2, 6.3, 1.6, 7.6, 1.1, 0.2
8066, 26, 9.7, 8.9, 15.4, 8.8, 0.9, 1.8, 11.6, 7.5, 9.9, 3.3, 20, _Sandy, 40, 1, 76, 82300, 17, çªéøìy, _Sandy, 6, 16, 89, 4, _SY295, 78, 1, 1, 1, 57, 1, 5.7, 0.5, 2.1, 1.2, 0.2
8067, 20, 8.2, 5, 8.2, 4.9, 0.7, 1.5, 5.5, 3.4, 2.4, 1.8, 16, _Clay, 20, 33, 13, 153900, 19, çªéøìy, _Sandy, 25, 22, 144, 5, _SY390, 89, 1, 0, 1, 45, 2, 4.7, 0.3, 2.4, 0.1, 0.5
8068, 26, 10.6, 6.8, 8.6, 6.7, 3.6, 0.2, 4.2, 5.7, 5.6, 5.2, 19, _Sandy, 35, 3, 75, 149900, 15, çªéøìy, _Sandy, 50, 39, 249, 3, _SY390, 76, 1, 0, 2, 87, 1, 5.8, 0, 6.3, 0, 0.2
8069, 13, 13.1, 9.6, 13.7, 9.5, 5.3, 0.6, 6.4, 7.7, 0.8, 5.9, 16, _Sandy, 4, 35, 94, 38500, 15, çªéøìy, _Sandy, 11, 4, 93, 2, _SY390, 68, 0, 1, 2, 82, 2, 7.9, 0.4, 7.5, 0.1, 0.4
8070, 17, 1.3, 6.9, 16.9, 6.8, 1.5, 4.1, 7, 4.3, 8.1, 4.2, 19, _Sandy, 40, 6, 103, 82300, 15, îSê´ìy, _Clay, 17, 31, 164, 1, _SY390, 64, 1, 1, 2, 80, 2, 4.3, 2.3, 5, 2.1, 0.3
8071, 11, 6.4, 9.9, 18.3, 9.8, 0.6, 2.3, 4.3, 8.3, 2.9, 4.8, 19, _Sandy, 9, 6, 239, 50400, 19, îSê´ìy, _Clay, 30, 24, 287, 2, _SY390, 37, 0, 1, 1, 65, 1, 9.5, 0.8, 6.1, 2.1, 0.5
8072, 16, 7.6, 7.2, 11.9, 7.1, 0.4, 0.7, 5, 2.4, 3, 1.7, 12, _Sandy, 45, 22, 248, 94200, 19, îSê´ìy, _Clay, 36, 6, 59, 1, _SY390, 33, 1, 1, 2, 63, 2, 3.4, 0.1, 2.8, 0.1, 0.4
8073, 20, 8.9, 4.5, 5.5, 4.4, 0.2, 1.2, 4.6, 3.3, 2.1, 2.8, 15, _Sandy, 29, 38, 257, 138000, 19, îSê´ìy, _Clay, 42, 34, 130, 5, _SY390, 29, 1, 0, 2, 60, 2, 4.1, 1.1, 1.7, 0.7, 0.2
8074, 10, 6.1, 3.3, 4.6, 3.2, 0.6, 0.5, 1.4, 0.8, 4.2, 0.7, 18, _Clay, 24, 9, 185, 165800, 11, îSê´ìy, _Clay, 4, 12, 113, 2, _SY295, 44, 1, 0, 1, 51, 1, 2.7, 0, 2.1, 0.3, 0.2
8075, 30, 5.9, 4.8, 8.7, 4.7, 0.2, 0.6, 11.3, 1.5, 2, 1.1, 17, _Sandy, 39, 12, 130, 82200, 13, îSê´ìy, _Clay, 28, 1, 240, 2, _SY295, 51, 1, 1, 2, 36, 2, 3.2, 0.5, 3.2, 0.2, 0.3
8076, 24, 11, 7.8, 10, 7.7, 6.3, 0.5, 8.5, 6.5, 8.5, 6.4, 17, _Sandy, 9, 12, 266, 50400, 17, îSê´ìy, _Clay, 41, 39, 62, 3, _SY295, 89, 0, 1, 1, 87, 1, 7, 0.3, 7.5, 0.3, 0.1
8077, 28, 12.3, 5.1, 13.3, 5, 3.7, 1.1, 7.7, 4.2, 7.6, 4, 20, _Sandy, 44, 28, 275, 94200, 17, çªéøìy, _Sandy, 47, 21, 134, 2, _SY295, 85, 1, 1, 2, 85, 1, 5, 0.4, 4.5, 0.1, 0.4
8078, 11, 13.5, 2.4, 6.9, 2.3, 1.2, 0.2, 2.2, 2, 2.2, 1.8, 14, _Sandy, 29, 44, 284, 137900, 17, çªéøìy, _Sandy, 2, 4, 206, 2, _SY295, 81, 1, 1, 2, 83, 2, 1.7, 0, 1.7, 0, 0.2
8079, 15, 1.7, 7.9, 8.7, 7.8, 2, 2.8, 1.7, 4.4, 1.7, 3.1, 17, _Clay, 14, 15, 294, 181700, 17, çªéøìy, _Sandy, 8, 31, 277, 1, _SY295, 77, 0, 0, 1, 81, 2, 7.3, 2.7, 4.2, 2.1, 0.1
8080, 10, 6.8, 2.7, 11.5, 2.6, 0.6, 0.7, 1, 1, 4, 0.8, 17, _Sandy, 34, 15, 129, 149900, 11, çªéøìy, _Sandy, 21, 24, 100, 2, _SY390, 49, 1, 1, 2, 65, 1, 2.2, 0.5, 1.6, 0.1, 0.3
8081, 14, 8, 8.1, 13.2, 8, 2.6, 1.2, 0.2, 5.4, 4.5, 3.7, 20, _Sandy, 19, 31, 139, 193600, 11, îSê´ìy, _Clay, 27, 6, 172, 1, _SY390, 45, 0, 0, 2, 63, 1, 3.8, 0.6, 4.1, 0.6, 0.2
8082, 18, 9.3, 5.5, 6.9, 5.4, 1.6, 0, 7.6, 5, 4.3, 3.5, 13, _Sandy, 3, 2, 148, 38400, 11, îSê´ìy, _Clay, 33, 34, 243, 5, _SY390, 41, 1, 0, 1, 61, 1, 4.2, 0, 2, 0, 0.5
8083, 22, 10.6, 2.8, 10.1, 2.7, 0.4, 1.1, 7.5, 1.7, 3.5, 1.5, 16, _Clay, 39, 18, 157, 82200, 11, îSê´ìy, _Clay, 39, 16, 15, 4, _SY390, 37, 1, 1, 2, 59, 2, 1.3, 0.1, 2.6, 0.2, 0.4
8084, 16, 2.6, 5.8, 11.5, 5.7, 3.8, 1.1, 5.2, 4.2, 7.1, 4, 16, _Sandy, 8, 17, 293, 50300, 15, çªéøìy, _Sandy, 1, 9, 138, 5, _SY390, 76, 0, 0, 1, 44, 1, 3.8, 0.9, 4, 0.6, 0.1
8085, 20, 3.8, 3.1, 5.1, 3, 1.6, 0.1, 4.8, 2.4, 7.3, 2.2, 19, _Sandy, 44, 34, 2, 94100, 15, çªéøìy, _Sandy, 7, 36, 209, 4, _SY390, 72, 1, 1, 1, 41, 1, 2.3, 0, 2.9, 0, 0.4
8086, 11, 1.1, 10, 12.3, 9.9, 0.2, 2.3, 1.7, 9.4, 2, 7, 12, _Clay, 39, 5, 229, 122000, 17, îSê´ìy, _Clay, 20, 15, 192, 1, _SY295, 87, 0, 1, 1, 32, 2, 5.2, 1.9, 4.8, 2.2, 0.4
8087, 15, 2.3, 7.3, 15.5, 7.2, 0.1, 0.7, 1, 3.3, 1.5, 2.8, 15, _Clay, 24, 21, 238, 165800, 17, çªéøìy, _Sandy, 26, 43, 264, 5, _SY295, 83, 1, 1, 2, 29, 2, 6.3, 0.4, 1.7, 0.2, 0.2
8088, 19, 3.6, 4.6, 9.2, 4.5, 0, 1.2, 9.1, 3.7, 0.4, 1.4, 18, _Sandy, 8, 37, 248, 10500, 17, çªéøìy, _Sandy, 32, 25, 36, 4, _SY390, 79, 1, 0, 1, 27, 2, 2.2, 0.4, 4.5, 0.7, 0.1
8089, 26, 12.7, 6.1, 14.6, 6, 1.2, 1.6, 12.2, 4.7, 10.6, 3.3, 18, _Sandy, 18, 37, 165, 193600, 19, îSê´ìy, _Clay, 38, 21, 247, 2, _SY295, 32, 0, 0, 2, 86, 1, 4.9, 1.3, 4.1, 0.5, 0.2
8090, 17, 9.9, 4.9, 13.8, 4.8, 1.7, 0.7, 6.4, 2, 3.8, 1.8, 11, _Clay, 13, 7, 93, 22500, 11, îSê´ìy, _Clay, 0, 45, 230, 4, _SY390, 47, 1, 0, 2, 76, 2, 3.7, 0.6, 4.8, 0.2, 0.2
8091, 14, 2.1, 8.8, 10, 8.7, 0, 1, 4.3, 5.4, 3.5, 5.1, 15, _Clay, 39, 24, 184, 82200, 19, çªéøìy, _Sandy, 0, 31, 90, 1, _SY295, 90, 1, 1, 2, 81, 1, 6.3, 0.3, 2.7, 0, 0.4
8092, 12, 8.5, 9.1, 14.6, 9, 5.4, 1.7, 2.5, 8.2, 5.5, 5.9, 18, _Sandy, 44, 40, 29, 94100, 13, çªéøìy, _Sandy, 18, 6, 285, 1, _SY295, 58, 1, 1, 1, 64, 1, 5.4, 1.6, 6.2, 1.2, 0.5
8093, 29, 13.7, 5, 12.4, 4.9, 0.2, 1.1, 3.8, 2.4, 13.9, 2.1, 11, _Sandy, 18, 11, 121, 153800, 11, çªéøìy, _Sandy, 18, 37, 145, 2, _SY390, 35, 1, 1, 1, 69, 1, 1.2, 0.3, 2.8, 0.4, 0.2
8094, 20, 11, 3.8, 11.5, 3.7, 0.8, 1, 0.8, 2.7, 5.9, 1.9, 14, _Clay, 13, 27, 48, 181600, 13, îSê´ìy, _Clay, 31, 16, 128, 4, _SY295, 50, 0, 1, 1, 59, 1, 3.6, 0.5, 3.4, 0.4, 0.2
8095, 14, 3, 6.7, 12.8, 6.6, 0.6, 1.5, 0.3, 3.9, 1.2, 2.7, 14, _Sandy, 33, 26, 183, 149800, 17, îSê´ìy, _Clay, 43, 9, 251, 5, _SY390, 88, 1, 1, 1, 44, 2, 5.7, 0.4, 1.7, 1.2, 0.4
8096, 18, 4.2, 4.1, 6.5, 4, 0.3, 0.4, 7.8, 3.5, 9, 2.6, 17, _Sandy, 18, 42, 192, 193600, 17, çªéøìy, _Sandy, 49, 36, 22, 4, _SY390, 84, 0, 1, 2, 42, 2, 1.4, 0, 3.6, 0, 0.3
8097, 26, 6.7, 6.8, 11.5, 6.7, 0.6, 0.9, 7, 5.2, 8.8, 1.6, 13, _Clay, 38, 30, 211, 82100, 17, çªéøìy, _Sandy, 11, 1, 166, 2, _SY390, 76, 1, 0, 2, 38, 1, 2.1, 0.5, 3.9, 0.7, 0.4
8098, 20, 11.8, 9.8, 12.8, 9.7, 4.8, 1.4, 5, 7.5, 2.6, 5.2, 13, _Sandy, 8, 29, 47, 50300, 11, îSê´ìy, _Clay, 23, 39, 288, 3, _SY390, 49, 0, 0, 2, 89, 2, 5.2, 0.6, 8.2, 0.3, 0.2
8099, 29, 1.3, 4.4, 9.7, 4.3, 1.8, 0.7, 2.5, 2.9, 13.5, 2.3, 19, _Clay, 28, 17, 65, 137800, 11, îSê´ìy, _Clay, 36, 4, 132, 2, _SY390, 41, 0, 1, 2, 84, 1, 1.8, 0.6, 2.6, 0.6, 0.4
8100, 19, 11.6, 3.2, 8.8, 3.1, 1.6, 0.1, 9.3, 2.6, 5.3, 1.8, 13, _Sandy, 23, 32, 292, 165700, 13, îSê´ìy, _Clay, 48, 28, 115, 4, _SY295, 56, 1, 1, 2, 74, 1, 3, 0, 2.8, 0, 0.3
8101, 23, 12.9, 8.6, 10.5, 8.5, 5.7, 1.9, 9.4, 6.3, 4.6, 5.9, 16, _Sandy, 7, 4, 2, 10500, 13, îSê´ìy, _Clay, 3, 10, 186, 3, _SY390, 52, 0, 1, 1, 72, 2, 6.8, 1.8, 7.3, 0.6, 0.2
8102, 14, 10.1, 7.4, 9.6, 7.3, 6.2, 0.7, 4.5, 6.7, 0.3, 6.3, 19, _Clay, 2, 20, 229, 38300, 15, îSê´ìy, _Clay, 16, 34, 169, 5, _SY295, 67, 1, 0, 1, 62, 1, 6.5, 0, 7.3, 0.2, 0.1
8103, 21, 6.1, 8.9, 15.1, 8.8, 1.6, 0.9, 6.5, 4.7, 8.5, 3.4, 19, _Clay, 12, 19, 146, 22400, 17, çªéøìy, _Sandy, 22, 30, 81, 3, _SY390, 86, 1, 0, 2, 55, 1, 6.8, 0.4, 5.7, 0, 0.3
8104, 12, 3.4, 7.7, 14.2, 7.6, 2.8, 2.1, 2.6, 6.3, 2.7, 3.9, 12, _Sandy, 7, 35, 73, 50200, 19, îSê´ìy, _Clay, 35, 9, 64, 5, _SY295, 35, 1, 0, 2, 45, 2, 5.8, 1.4, 7.6, 0.1, 0.2
8105, 20, 5.9, 2.3, 11, 2.2, 0.5, 0, 1.1, 1.5, 1.2, 1.1, 18, _Clay, 28, 22, 92, 137800, 19, çªéøìy, _Sandy, 47, 19, 207, 3, _SY295, 27, 0, 1, 2, 41, 2, 1.4, 0, 1.6, 0, 0.4
8106, 23, 13.5, 8.1, 17.4, 8, 6, 0.4, 8.4, 6.6, 4.3, 6.1, 14, _Clay, 17, 9, 246, 193500, 13, îSê´ìy, _Clay, 21, 22, 173, 2, _SY390, 57, 0, 1, 2, 87, 2, 6.7, 0.2, 6.9, 0.3, 0.3
8107, 27, 1.7, 5.4, 11.1, 5.3, 3.6, 1.1, 7.6, 4.7, 2.8, 3.9, 17, _Clay, 2, 25, 256, 38300, 13, îSê´ìy, _Clay, 27, 4, 245, 2, _SY390, 53, 1, 0, 1, 85, 2, 5, 0.4, 4.1, 0.2, 0.2
8108, 21, 13.3, 9.6, 11.9, 9.5, 0.6, 2.4, 2.3, 5.8, 7.1, 3.1, 14, _Sandy, 32, 12, 192, 109900, 15, îSê´ìy, _Clay, 45, 10, 0, 3, _SY295, 65, 1, 0, 2, 73, 1, 3.6, 0.8, 6.1, 1.3, 0.5
8109, 12, 10.6, 8.4, 11, 8.3, 2.1, 1.1, 0.3, 7, 1.9, 6.3, 17, _Clay, 27, 28, 119, 137800, 17, çªéøìy, _Sandy, 7, 34, 283, 5, _SY390, 80, 0, 0, 2, 63, 2, 2.5, 0.5, 7.9, 0.6, 0.5
8110, 24, 7.8, 7.2, 10.1, 7.1, 3.1, 0, 10.1, 3.8, 11.1, 3.4, 20, _Sandy, 22, 44, 46, 165600, 19, çªéøìy, _Sandy, 19, 13, 265, 2, _SY295, 29, 1, 1, 2, 53, 1, 7.1, 0, 4.4, 0, 0.4
8111, 28, 9.1, 4.5, 13.3, 4.4, 1.7, 0.7, 9.5, 3.2, 10.6, 2.8, 13, _Sandy, 7, 15, 55, 10400, 19, çªéøìy, _Sandy, 25, 40, 37, 1, _SY390, 25, 0, 1, 1, 51, 1, 2.9, 0.3, 2.1, 0.6, 0.3
8112, 26, 2.3, 4.8, 8.3, 4.7, 3.5, 0.2, 6.2, 4.3, 2.3, 4.1, 16, _Sandy, 12, 31, 200, 22300, 13, îSê´ìy, _Clay, 44, 15, 231, 1, _SY390, 59, 0, 1, 2, 34, 2, 4.5, 0, 3.7, 0.1, 0.4
8113, 17, 12.7, 3.6, 7.4, 3.5, 0.4, 0.7, 2.5, 1.2, 6.8, 1, 19, _Clay, 7, 2, 127, 50200, 15, çªéøìy, _Sandy, 6, 39, 214, 3, _SY295, 74, 1, 1, 2, 90, 1, 2.6, 0.1, 2.3, 0.5, 0.3
8114, 21, 13.9, 9, 18.7, 8.9, 1.3, 0.8, 1.4, 5.6, 6.7, 4.9, 12, _Clay, 42, 18, 137, 94000, 15, çªéøìy, _Sandy, 12, 22, 286, 2, _SY295, 70, 0, 0, 1, 88, 1, 2.3, 0, 4.3, 0, 0.2
8115, 11, 11.2, 7.8, 17.8, 7.7, 2.6, 2, 5.2, 7, 1.6, 5, 15, _Sandy, 37, 34, 64, 121800, 17, çªéøìy, _Sandy, 24, 45, 269, 5, _SY390, 85, 1, 0, 1, 78, 2, 2.8, 0.3, 6.8, 0.2, 0.1
8116, 23, 8.5, 6.6, 7.3, 6.5, 3.3, 0.9, 8.6, 4.1, 10.3, 3.5, 18, _Clay, 32, 5, 291, 149700, 19, îSê´ìy, _Clay, 37, 24, 252, 2, _SY390, 35, 0, 0, 1, 68, 1, 6.4, 0.3, 4, 0.1, 0.1
8117, 24, 1.9, 7.9, 16.5, 7.8, 2.5, 1.2, 5.3, 3.6, 9.4, 2.7, 15, _Sandy, 42, 37, 92, 54100, 17, îSê´ìy, _Clay, 43, 37, 184, 2, _SY295, 73, 1, 1, 2, 71, 1, 4.8, 0.6, 4, 0.2, 0.1
8118, 18, 7, 2.8, 9.8, 2.7, 1.4, 0.4, 3.7, 2.4, 3.3, 1.6, 15, _Sandy, 11, 37, 227, 22300, 11, îSê´ìy, _Clay, 4, 31, 7, 3, _SY295, 46, 0, 1, 2, 56, 2, 1.8, 0.1, 2, 0.2, 0.4
8119, 29, 4.2, 9.7, 17, 9.6, 0.3, 0.5, 3.2, 3.5, 14.2, 2.9, 18, _Clay, 6, 8, 154, 50100, 13, çªéøìy, _Sandy, 17, 9, 290, 5, _SY390, 61, 1, 1, 2, 46, 1, 2.4, 0.2, 8.4, 0.2, 0.4
8120, 12, 5.5, 7, 10.6, 6.9, 0.2, 1.5, 0.4, 5.4, 5, 1.7, 11, _Clay, 42, 24, 164, 93900, 13, îSê´ìy, _Clay, 23, 37, 62, 4, _SY390, 57, 0, 0, 1, 44, 1, 5.2, 0.4, 5.3, 1.4, 0.2
