No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
17507, 24, 6.4, 9.8, 13.8, 9.7, 2.5, 6.8, 4.8, 7.9, 11.2, 7.4, 20, _Sandy, 3, 44, 166, 136800, 18, îSê´ìy, _Clay, 34, 28, 135, 5, _SY390, 67, 1, 0, 2, 38, 1, 8.8, 0.1, 6.9, 5.5, 0.2
17508, 23, 12.8, 2, 10.3, 1.9, 0.2, 0.7, 2.3, 1.3, 4.1, 1.1, 13, _Sandy, 8, 14, 10, 148700, 12, çªéøìy, _Sandy, 2, 4, 29, 5, _SY390, 35, 0, 0, 1, 87, 2, 0.7, 0.4, 0.7, 0.3, 0.3
17509, 10, 2.2, 4.7, 5.6, 4.6, 0.8, 0, 4.3, 2.5, 0.3, 1.2, 19, _Sandy, 28, 2, 29, 37300, 12, îSê´ìy, _Clay, 14, 13, 172, 4, _SY390, 27, 0, 1, 1, 82, 1, 4.4, 0, 3.4, 0, 0.5
17510, 21, 12.6, 3.5, 4.7, 3.4, 0.1, 0.2, 7.1, 2.6, 6.9, 2.3, 12, _Clay, 23, 18, 256, 65200, 14, çªéøìy, _Sandy, 27, 37, 155, 1, _SY295, 42, 1, 1, 1, 73, 1, 2.9, 0, 0.5, 0, 0.4
17511, 12, 9.8, 2.3, 3.8, 2.2, 0.5, 0.2, 3, 0.8, 1.8, 0.6, 15, _Sandy, 18, 34, 183, 93000, 16, îSê´ìy, _Clay, 39, 16, 138, 3, _SY295, 57, 0, 1, 1, 63, 2, 1.8, 0.1, 1.4, 0, 0.4
17512, 24, 7.1, 9.2, 11.1, 9.1, 0.8, 1.9, 3.7, 5.1, 10.9, 2.9, 18, _Clay, 13, 4, 110, 120900, 18, îSê´ìy, _Clay, 1, 40, 121, 5, _SY390, 73, 1, 1, 1, 53, 1, 6.5, 1.3, 8.6, 0.6, 0.4
17513, 14, 4.4, 8, 10.2, 7.9, 2.1, 2.2, 0.9, 6.5, 3.8, 2.3, 11, _Sandy, 8, 20, 37, 148700, 20, çªéøìy, _Sandy, 13, 19, 104, 2, _SY295, 88, 0, 0, 1, 43, 2, 5.3, 1.9, 4.1, 0.8, 0.3
17514, 23, 6.9, 2.7, 7.1, 2.6, 0.7, 0.8, 9.1, 1.9, 2.5, 1.2, 18, _Sandy, 28, 8, 56, 37300, 20, îSê´ìy, _Clay, 25, 28, 248, 5, _SY295, 80, 0, 0, 2, 39, 2, 1.6, 0.3, 2.6, 0, 0.5
17515, 21, 13.2, 2.9, 11.6, 2.8, 0.4, 1, 6.2, 2.4, 6.6, 1.8, 11, _Sandy, 33, 23, 201, 49200, 14, çªéøìy, _Sandy, 44, 4, 142, 5, _SY390, 48, 1, 1, 2, 87, 2, 2.5, 0, 2.8, 0.7, 0.1
17516, 29, 2.6, 5.7, 7, 5.6, 1.1, 3.3, 3.7, 4.9, 4.4, 3.4, 17, _Sandy, 2, 11, 219, 136800, 14, çªéøìy, _Sandy, 5, 13, 285, 4, _SY390, 40, 1, 1, 1, 83, 2, 5, 1.8, 4.8, 1.5, 0.3
17517, 27, 9, 6, 11.6, 5.9, 0.5, 3.8, 0.7, 5.6, 9.7, 4.1, 20, _Sandy, 7, 26, 64, 148700, 18, îSê´ìy, _Clay, 24, 34, 180, 4, _SY390, 74, 0, 1, 1, 66, 1, 3.9, 0.5, 5.1, 0.8, 0.4
17518, 18, 6.3, 4.8, 10.7, 4.7, 1.6, 1.2, 7.8, 2.6, 3.1, 2.4, 13, _Clay, 2, 42, 291, 176500, 20, çªéøìy, _Sandy, 37, 13, 163, 1, _SY295, 89, 0, 0, 1, 56, 2, 4.6, 0.3, 1.7, 0.3, 0.3
17519, 29, 3.5, 3.6, 9.8, 3.5, 1.6, 0.4, 9.8, 2.7, 14, 2.2, 16, _Sandy, 48, 13, 218, 5400, 12, çªéøìy, _Sandy, 49, 37, 146, 3, _SY295, 39, 1, 0, 1, 46, 1, 3.3, 0.1, 2.5, 0.1, 0.3
17520, 17, 6, 6.3, 14.8, 6.2, 1, 0.6, 3, 3.5, 5.5, 3.3, 12, _Sandy, 17, 45, 237, 92900, 12, çªéøìy, _Sandy, 10, 1, 289, 1, _SY295, 30, 0, 1, 2, 42, 2, 5.2, 0, 1.5, 0.5, 0.5
17521, 28, 3.3, 5.1, 13.9, 5, 0.2, 0.7, 2.4, 4.1, 3.8, 2.9, 15, _Clay, 12, 16, 164, 120800, 14, çªéøìy, _Sandy, 23, 25, 272, 3, _SY390, 46, 1, 1, 2, 32, 2, 3.7, 0.1, 2.9, 0, 0.4
17522, 19, 13.6, 3.9, 13, 3.8, 0.8, 0.7, 9.3, 1.4, 8.5, 1, 19, _Sandy, 7, 32, 91, 148600, 16, îSê´ìy, _Clay, 35, 4, 255, 5, _SY295, 61, 1, 1, 2, 88, 1, 2.6, 0.2, 3.6, 0, 0.4
17523, 30, 10.9, 2.7, 12.1, 2.6, 0.5, 0.2, 11.9, 1.5, 7.9, 0.6, 12, _Clay, 2, 3, 18, 176500, 18, îSê´ìy, _Clay, 48, 28, 238, 3, _SY390, 76, 0, 1, 1, 78, 2, 1.5, 0.1, 1.2, 0, 0.4
17524, 25, 3.5, 7.6, 9.7, 7.5, 2.1, 1, 0.6, 3.8, 10.6, 3, 13, _Clay, 1, 28, 0, 136600, 18, çªéøìy, _Sandy, 39, 14, 212, 4, _SY295, 65, 1, 1, 1, 84, 1, 3.8, 0.3, 4.9, 0.9, 0.4
17525, 16, 13.8, 6.4, 8.8, 6.3, 1, 1.2, 6.9, 4.3, 3.9, 1.9, 16, _Sandy, 47, 44, 227, 164500, 20, îSê´ìy, _Clay, 0, 37, 195, 1, _SY390, 81, 0, 1, 1, 75, 2, 2.3, 0.6, 6, 0, 0.4
17526, 27, 11.1, 5.2, 7.9, 5.1, 0.1, 1.2, 9.1, 4.7, 1.4, 4.3, 19, _Clay, 42, 15, 154, 192400, 12, îSê´ìy, _Clay, 13, 16, 178, 3, _SY295, 30, 1, 1, 1, 65, 1, 1.6, 0.8, 2.5, 0, 0.3
17527, 26, 4.3, 5.5, 12.5, 5.4, 1.2, 1.1, 6.1, 2.1, 6.7, 1.3, 12, _Sandy, 47, 30, 299, 5300, 16, îSê´ìy, _Clay, 32, 37, 72, 3, _SY390, 64, 1, 1, 2, 47, 2, 3.1, 0.3, 2.6, 0.8, 0.4
17528, 16, 1.6, 4.3, 11.6, 4.2, 1.5, 0.4, 2.3, 2.9, 1.2, 2.5, 15, _Clay, 42, 1, 226, 33100, 18, îSê´ìy, _Clay, 44, 16, 55, 5, _SY295, 79, 0, 0, 2, 38, 1, 2.5, 0.1, 3.5, 0.3, 0.4
17529, 17, 8.1, 5.6, 11.2, 5.5, 0.6, 2.8, 8.3, 4.1, 0.4, 3.6, 11, _Clay, 1, 34, 27, 136600, 16, çªéøìy, _Sandy, 50, 29, 287, 5, _SY390, 52, 1, 1, 1, 41, 1, 5.1, 1.7, 5, 2.3, 0.5
17530, 29, 5.4, 4.4, 10.3, 4.3, 1.2, 2.3, 11.4, 3.8, 9.5, 2.9, 14, _Sandy, 47, 5, 254, 164500, 18, çªéøìy, _Sandy, 11, 7, 270, 3, _SY295, 67, 0, 1, 1, 31, 2, 3.8, 1.8, 2.7, 1.9, 0.4
17531, 19, 2.6, 3.2, 9.4, 3.1, 0.4, 1.6, 5.8, 1.9, 2.8, 1.7, 18, _Clay, 41, 21, 181, 192300, 20, îSê´ìy, _Clay, 24, 31, 253, 5, _SY390, 82, 0, 1, 1, 87, 1, 2.6, 1.5, 2.6, 1.4, 0.4
17532, 17, 9, 3.5, 4.4, 3.4, 0.3, 0.1, 3.4, 1.5, 6, 0.6, 11, _Sandy, 46, 36, 26, 5300, 14, çªéøìy, _Sandy, 43, 7, 147, 5, _SY295, 51, 1, 1, 2, 70, 2, 3.4, 0, 2.3, 0, 0.5
17533, 12, 7.5, 7.7, 14.8, 7.6, 2.4, 0.6, 0.4, 3.3, 1.1, 2.6, 17, _Clay, 26, 23, 262, 76900, 16, îSê´ìy, _Clay, 10, 13, 202, 1, _SY390, 62, 1, 0, 1, 58, 1, 4.2, 0.3, 6.9, 0, 0.3
17534, 28, 6, 3.8, 7.5, 3.7, 1.5, 0.4, 9.7, 3.3, 8.8, 1.7, 13, _Clay, 5, 10, 199, 148500, 18, îSê´ìy, _Clay, 29, 19, 257, 2, _SY295, 73, 1, 0, 2, 46, 2, 3.1, 0.1, 1.7, 0.1, 0.1
17535, 23, 4.5, 8, 18, 7.9, 1.3, 2.2, 4, 5.9, 1.2, 5.7, 19, _Sandy, 36, 42, 135, 21100, 20, îSê´ìy, _Clay, 47, 25, 11, 3, _SY390, 84, 1, 1, 1, 34, 1, 2.7, 0.9, 4.1, 1.6, 0.4
17536, 13, 1.8, 6.9, 7.6, 6.8, 0, 0.2, 1.1, 0.4, 4.7, 0.3, 12, _Clay, 31, 13, 62, 49000, 12, çªéøìy, _Sandy, 9, 4, 294, 5, _SY390, 33, 0, 1, 1, 90, 2, 6.8, 0.1, 5.2, 0.1, 0.4
17537, 25, 12.2, 5.7, 6.7, 5.6, 1, 1.2, 12.2, 2.7, 4.4, 1.7, 15, _Sandy, 26, 29, 289, 76900, 14, çªéøìy, _Sandy, 21, 28, 277, 3, _SY295, 48, 1, 0, 1, 80, 1, 5.1, 0.9, 1.9, 1, 0.3
17538, 12, 1.6, 8.4, 11.6, 8.3, 2, 4.8, 3.9, 5.6, 0.3, 5.3, 12, _Sandy, 46, 17, 8, 164400, 14, îSê´ìy, _Clay, 33, 38, 121, 1, _SY295, 40, 1, 0, 1, 76, 1, 7.7, 1.6, 7.7, 2.5, 0.5
17539, 24, 11.9, 7.2, 10.7, 7.1, 0.8, 4.4, 5.6, 5.8, 7.8, 5, 15, _Clay, 41, 32, 235, 192300, 16, çªéøìy, _Sandy, 46, 16, 104, 3, _SY390, 55, 0, 1, 1, 66, 2, 6.4, 2.2, 5, 2.4, 0.5
17540, 14, 9.2, 6, 9.8, 5.9, 1.7, 3.9, 2, 5.4, 2, 4.2, 18, _Sandy, 36, 3, 162, 21100, 18, îSê´ìy, _Clay, 7, 40, 87, 5, _SY295, 70, 1, 1, 1, 56, 1, 5.1, 2.7, 5.2, 2.3, 0.4
17541, 26, 6.4, 4.8, 8.9, 4.7, 3.2, 0.7, 1.2, 3.6, 11.7, 3.4, 11, _Clay, 30, 19, 89, 49000, 20, îSê´ìy, _Clay, 20, 19, 70, 2, _SY295, 86, 0, 1, 1, 46, 2, 4, 0.6, 3.2, 0.4, 0.4
17542, 17, 3.7, 3.6, 8, 3.5, 0.2, 0.1, 7.7, 1.9, 4.5, 1.1, 14, _Sandy, 25, 35, 16, 76800, 12, çªéøìy, _Sandy, 32, 43, 53, 4, _SY390, 35, 1, 1, 1, 37, 2, 1.6, 0, 1.7, 0, 0.4
17543, 25, 6.2, 6.3, 13, 6.2, 0.4, 0.6, 7.2, 2.8, 2.6, 2.5, 20, _Sandy, 45, 22, 35, 164400, 12, îSê´ìy, _Clay, 45, 8, 196, 3, _SY390, 27, 1, 0, 1, 32, 1, 2.5, 0.3, 1.1, 0.2, 0.5
17544, 19, 4.7, 2.5, 5.8, 2.4, 0.2, 0.4, 2.2, 0.8, 6.4, 0.6, 17, _Clay, 25, 10, 271, 37000, 14, îSê´ìy, _Clay, 12, 14, 251, 4, _SY295, 38, 1, 1, 2, 86, 2, 1.9, 0.2, 1.1, 0.2, 0.4
17545, 18, 11.1, 2.8, 10.4, 2.7, 1.2, 0.7, 0.3, 1.8, 0.9, 1.3, 20, _Clay, 30, 25, 116, 48900, 18, îSê´ìy, _Clay, 31, 34, 145, 4, _SY390, 72, 0, 1, 1, 69, 1, 1.2, 0.1, 1.7, 0.3, 0.4
17546, 22, 12.3, 8.2, 12.1, 8.1, 1.2, 3.1, 9.4, 7, 10.2, 4, 13, _Clay, 15, 41, 126, 92700, 18, çªéøìy, _Sandy, 37, 16, 217, 3, _SY390, 68, 1, 1, 2, 67, 2, 5.7, 2.8, 3.9, 2.5, 0.3
17547, 20, 5.6, 8.5, 16.7, 8.4, 1.4, 0.3, 6.5, 1.8, 3.4, 1.5, 16, _Clay, 20, 12, 270, 104600, 12, çªéøìy, _Sandy, 5, 37, 111, 3, _SY390, 36, 1, 1, 1, 49, 1, 7.4, 0.1, 2.5, 0.1, 0.4
17548, 28, 8.1, 3.1, 3.9, 3, 0.2, 1.3, 4.5, 2.6, 0.3, 2.3, 12, _Clay, 40, 44, 289, 192200, 12, îSê´ìy, _Clay, 17, 1, 254, 1, _SY390, 28, 0, 0, 1, 45, 1, 2.7, 0, 2.7, 0.3, 0.1
17549, 19, 5.4, 10, 11.2, 9.9, 3.6, 2.4, 1.3, 5.2, 6.1, 4.4, 15, _Sandy, 35, 15, 216, 21000, 14, çªéøìy, _Sandy, 30, 25, 237, 3, _SY295, 44, 1, 1, 1, 35, 2, 7.9, 0.5, 5, 0.6, 0.5
17550, 23, 6.6, 7.3, 14.4, 7.2, 0.8, 5.2, 11.1, 6.4, 5.6, 6, 18, _Sandy, 19, 31, 225, 64800, 14, îSê´ìy, _Clay, 36, 8, 9, 3, _SY390, 39, 0, 1, 2, 33, 1, 5.5, 0, 5.2, 3.1, 0.4
17551, 13, 3.9, 6.1, 13.5, 6, 1.6, 4.5, 5.1, 4.7, 0.8, 4.6, 11, _Clay, 14, 2, 152, 92700, 16, çªéøìy, _Sandy, 48, 32, 292, 5, _SY295, 55, 1, 1, 2, 89, 1, 4.5, 0.8, 5.2, 2.9, 0.3
17552, 12, 10.3, 6.4, 8.5, 6.3, 0.3, 1, 3.5, 2.3, 3.2, 1.7, 14, _Clay, 19, 18, 297, 104600, 20, îSê´ìy, _Clay, 16, 7, 186, 5, _SY295, 89, 1, 1, 1, 72, 2, 3, 0.7, 3.4, 0.3, 0.4
17553, 23, 7.5, 5.2, 7.6, 5.1, 1.1, 0.1, 4.6, 3.3, 1.8, 1.7, 18, _Sandy, 14, 34, 224, 132500, 12, çªéøìy, _Sandy, 29, 31, 169, 2, _SY390, 38, 0, 0, 1, 62, 1, 2.2, 0, 4.6, 0, 0.4
17554, 27, 8.8, 2.5, 10.8, 2.4, 0.3, 0.4, 3.1, 2.1, 13.3, 1.2, 11, _Sandy, 50, 5, 234, 176200, 12, îSê´ìy, _Clay, 35, 13, 241, 1, _SY390, 34, 1, 0, 2, 60, 2, 1.9, 0.2, 1.8, 0.3, 0.2
17555, 18, 6, 9.4, 18, 9.3, 4.1, 0.7, 0.5, 5.8, 5.5, 4.4, 14, _Clay, 45, 21, 161, 5100, 14, çªéøìy, _Sandy, 47, 37, 224, 3, _SY390, 49, 0, 0, 2, 50, 2, 7.5, 0.6, 4.6, 0.5, 0.2
17556, 30, 3.3, 8.2, 17.1, 8.1, 5.1, 2, 12.8, 7, 3.6, 6.6, 17, _Sandy, 39, 36, 88, 32900, 16, îSê´ìy, _Clay, 9, 16, 207, 5, _SY295, 64, 1, 0, 2, 40, 1, 6.7, 0.1, 6.6, 1.6, 0.2
17557, 17, 5.8, 2.9, 4.4, 2.8, 1.2, 0.7, 4.5, 2, 7.8, 1.4, 13, _Sandy, 9, 24, 106, 120500, 16, çªéøìy, _Sandy, 21, 25, 50, 3, _SY295, 56, 0, 1, 1, 36, 2, 2, 0.4, 1.4, 0.3, 0.3
17558, 28, 3.1, 9.8, 11.7, 9.7, 8.1, 1.5, 4.8, 9.3, 7.6, 9.1, 16, _Clay, 4, 40, 34, 148300, 18, çªéøìy, _Sandy, 33, 4, 33, 1, _SY390, 71, 0, 1, 2, 26, 1, 8.7, 1.2, 9, 0.8, 0.3
17559, 19, 13.4, 8.6, 10.8, 8.5, 1.1, 0.2, 1.6, 2.5, 1.7, 2, 19, _Sandy, 49, 11, 261, 176200, 20, îSê´ìy, _Clay, 46, 28, 16, 3, _SY295, 87, 1, 0, 2, 82, 1, 3.1, 0.1, 8.5, 0.1, 0.3
17560, 10, 10.7, 7.4, 9.9, 7.3, 2.3, 1.4, 4.9, 4.8, 4, 3.2, 12, _Clay, 44, 26, 188, 5100, 12, çªéøìy, _Sandy, 7, 7, 299, 5, _SY295, 36, 0, 0, 2, 72, 2, 3.1, 0.2, 4.3, 0.8, 0.2
17561, 21, 7.9, 6.2, 9, 6.1, 3, 0.4, 8.3, 5.4, 4.5, 3.2, 15, _Sandy, 39, 42, 115, 32900, 14, çªéøìy, _Sandy, 20, 31, 282, 2, _SY390, 51, 1, 0, 2, 63, 1, 3.2, 0.1, 5.5, 0.2, 0.2
17562, 22, 1.3, 7.4, 8.4, 7.3, 0.7, 6, 5.3, 6.9, 3.5, 6.7, 12, _Sandy, 49, 30, 216, 136400, 12, îSê´ìy, _Clay, 25, 44, 215, 2, _SY295, 90, 0, 1, 2, 66, 1, 6.8, 3, 7.2, 3.9, 0.3
17563, 20, 7.7, 7.7, 13, 7.6, 5.3, 2.1, 2.8, 5.5, 7.3, 5.4, 15, _Clay, 3, 1, 60, 148300, 16, çªéøìy, _Sandy, 44, 19, 109, 2, _SY295, 58, 0, 1, 1, 48, 2, 7.4, 0.1, 7.3, 0.8, 0.4
17564, 28, 10.2, 2.4, 10, 2.3, 0, 0.2, 13.2, 1.9, 5.7, 1.1, 11, _Sandy, 24, 33, 79, 36900, 16, îSê´ìy, _Clay, 5, 29, 252, 1, _SY295, 50, 1, 0, 1, 44, 1, 2, 0.1, 1.3, 0, 0.5
17565, 19, 7.5, 9.3, 17.2, 9.2, 1.7, 2.1, 7.2, 3.8, 0.4, 2.5, 14, _Clay, 18, 4, 6, 64700, 18, çªéøìy, _Sandy, 18, 8, 235, 3, _SY295, 65, 0, 0, 1, 34, 2, 7.4, 1.7, 8.8, 0.2, 0.5
17566, 14, 6, 5.4, 9.9, 5.3, 1.2, 1.8, 2.9, 5, 3.5, 2.3, 20, _Sandy, 49, 36, 243, 136300, 20, çªéøìy, _Sandy, 37, 14, 290, 4, _SY390, 76, 0, 1, 2, 88, 1, 2.1, 1.3, 2.4, 0.8, 0.3
17567, 25, 3.2, 4.2, 9, 4.1, 0.4, 1.5, 2.8, 2.4, 1.6, 2.1, 13, _Clay, 44, 7, 170, 164200, 12, îSê´ìy, _Clay, 49, 38, 273, 1, _SY295, 25, 1, 1, 2, 78, 1, 1.5, 1.4, 3, 0.8, 0.3
17568, 24, 9.6, 4.5, 13.6, 4.4, 3, 1.2, 0.3, 3.7, 6.4, 3.1, 17, _Sandy, 49, 22, 14, 176100, 16, çªéøìy, _Sandy, 17, 13, 167, 1, _SY295, 60, 1, 1, 1, 61, 1, 3.5, 0.6, 3.8, 0.3, 0.4
17569, 11, 12.1, 7.2, 8.9, 7.1, 0.1, 4.5, 3.8, 5.6, 1.3, 4.9, 13, _Clay, 18, 10, 33, 64700, 16, îSê´ìy, _Clay, 29, 23, 11, 4, _SY390, 52, 0, 0, 1, 57, 1, 5.2, 0.3, 5.1, 4.2, 0.5
17570, 30, 5.4, 7.5, 13.5, 7.4, 2.1, 1.4, 7.2, 5.4, 9.4, 4.1, 16, _Clay, 23, 25, 178, 76600, 20, îSê´ìy, _Clay, 48, 43, 205, 4, _SY390, 86, 0, 0, 2, 39, 1, 5.3, 0.9, 3.3, 0.9, 0.1
17571, 21, 2.6, 6.3, 12.6, 6.2, 2.8, 0.4, 3.1, 5.9, 2.7, 3.7, 19, _Clay, 18, 41, 105, 104500, 12, îSê´ìy, _Clay, 9, 22, 188, 1, _SY295, 35, 1, 0, 2, 30, 1, 4.5, 0.3, 5, 0.2, 0.1
17572, 11, 13, 5.1, 11.7, 5, 3, 1.2, 0.7, 3.7, 4.9, 3.1, 12, _Sandy, 13, 12, 32, 132300, 14, çªéøìy, _Sandy, 22, 1, 171, 4, _SY390, 50, 0, 1, 2, 86, 2, 3.8, 0, 3, 0.9, 0.1
17573, 30, 12.5, 8.2, 10.3, 8.1, 0.4, 3.2, 1.2, 6.5, 7.3, 3.9, 11, _Clay, 43, 18, 224, 164100, 18, çªéøìy, _Sandy, 20, 23, 124, 4, _SY295, 64, 0, 1, 2, 57, 1, 3.5, 1.5, 4, 0.6, 0.4
17574, 16, 9.2, 9.1, 13.1, 9, 4.1, 1.7, 7.7, 7.4, 2, 5.3, 19, _Clay, 12, 24, 86, 132300, 20, îSê´ìy, _Clay, 44, 31, 21, 2, _SY390, 89, 1, 0, 2, 65, 1, 6.4, 0.9, 7.2, 0.7, 0.2
17575, 14, 9, 2.6, 9.1, 2.5, 1, 0.2, 3.2, 2.1, 3.9, 1.5, 19, _Sandy, 27, 27, 32, 48700, 12, îSê´ìy, _Clay, 18, 20, 148, 2, _SY390, 30, 1, 1, 2, 50, 1, 1.4, 0, 2.1, 0, 0.3
17576, 23, 11.5, 5.3, 14, 5.2, 0.7, 1.3, 1.5, 4.1, 2.6, 3.6, 15, _Clay, 47, 14, 50, 136200, 12, çªéøìy, _Sandy, 30, 29, 291, 1, _SY390, 88, 1, 0, 2, 46, 2, 2.2, 1, 2.6, 1, 0.5
17577, 13, 8.7, 4.1, 13.1, 4, 2.8, 0, 6.1, 3, 5.6, 2.9, 18, _Clay, 42, 30, 277, 164100, 14, îSê´ìy, _Clay, 42, 8, 274, 3, _SY295, 37, 0, 0, 2, 36, 2, 2.9, 0, 3.7, 0, 0.4
17578, 25, 6, 2.9, 12.3, 2.8, 0.2, 0.4, 9.4, 1.4, 6, 0.6, 11, _Sandy, 37, 1, 204, 191900, 16, îSê´ìy, _Clay, 4, 32, 257, 5, _SY390, 53, 1, 1, 2, 26, 1, 0.4, 0, 0.8, 0.3, 0.4
17579, 23, 12.3, 3.2, 7.2, 3.1, 1.2, 0.1, 6.3, 2.3, 10.2, 1.6, 14, _Sandy, 42, 17, 49, 4900, 20, îSê´ìy, _Clay, 23, 7, 152, 5, _SY295, 87, 1, 1, 1, 75, 2, 1.9, 0, 1.5, 0, 0.5
17580, 14, 9.6, 2, 6.3, 1.9, 0.7, 0.4, 2.6, 1.6, 3.7, 0.8, 17, _Clay, 37, 32, 276, 32700, 12, îSê´ìy, _Clay, 35, 31, 135, 2, _SY390, 36, 0, 1, 1, 65, 1, 1, 0.3, 1.4, 0.2, 0.5
17581, 29, 8.1, 6.2, 7.2, 6.1, 0.2, 1.6, 0.2, 4.8, 14.2, 1.7, 13, _Sandy, 16, 20, 213, 104300, 14, çªéøìy, _Sandy, 3, 37, 189, 3, _SY295, 47, 0, 0, 2, 53, 2, 4.4, 1.4, 5.3, 0, 0.3
17582, 17, 10.6, 9, 12.2, 8.9, 0.2, 0, 5.8, 5.3, 5.6, 2.3, 20, _Sandy, 37, 7, 231, 191900, 14, îSê´ìy, _Clay, 15, 2, 33, 1, _SY295, 39, 1, 1, 2, 49, 1, 5.1, 0, 4.2, 0, 0.5
17583, 28, 7.9, 7.8, 11.3, 7.7, 1.6, 1.3, 7, 7, 4, 2.3, 13, _Clay, 32, 23, 158, 20700, 16, îSê´ìy, _Clay, 28, 26, 16, 4, _SY390, 54, 0, 1, 2, 39, 2, 4.4, 0.8, 7, 1, 0.4
17584, 19, 5.2, 6.6, 10.4, 6.5, 2.5, 0.3, 3, 3.6, 8.7, 3.3, 16, _Sandy, 26, 39, 86, 48600, 18, çªéøìy, _Sandy, 40, 5, 299, 1, _SY390, 69, 1, 1, 2, 29, 2, 3.9, 0.2, 3.6, 0.2, 0.4
17585, 10, 2.4, 5.4, 9.5, 5.3, 2.9, 1.2, 0.7, 4.2, 2.8, 3.5, 19, _Clay, 21, 10, 13, 76400, 20, îSê´ìy, _Clay, 1, 28, 282, 3, _SY295, 85, 1, 1, 2, 85, 1, 3.5, 1.1, 4.6, 1, 0.4
17586, 21, 12.8, 4.2, 8.6, 4.1, 2.8, 0.4, 9.9, 3.8, 1.8, 3, 12, _Sandy, 16, 25, 240, 104300, 12, îSê´ìy, _Clay, 14, 7, 265, 5, _SY390, 34, 0, 1, 2, 76, 2, 3, 0, 2.9, 0.3, 0.3
17587, 29, 2.2, 6.9, 13.6, 6.8, 5.2, 0.8, 8.9, 6.3, 12.2, 5.8, 18, _Clay, 36, 13, 258, 191900, 12, çªéøìy, _Sandy, 26, 17, 108, 3, _SY390, 26, 1, 0, 2, 71, 2, 5.3, 0.5, 6.4, 0.4, 0.5
17588, 28, 8.5, 7.2, 8.6, 7.1, 2.1, 0.1, 5.7, 2.3, 3.6, 2.2, 11, _Sandy, 41, 28, 103, 4800, 16, çªéøìy, _Sandy, 45, 37, 2, 3, _SY295, 60, 1, 0, 1, 54, 2, 4.2, 0, 5.9, 0, 0.1
17589, 18, 5.8, 6, 7.7, 5.9, 2.7, 1.1, 2, 3.8, 7.9, 3.2, 15, _Clay, 36, 44, 30, 32600, 18, çªéøìy, _Sandy, 7, 16, 285, 5, _SY390, 75, 0, 1, 1, 44, 2, 3.7, 0.5, 3.2, 0.3, 0.1
17590, 26, 8.3, 8.7, 12.6, 8.6, 4.2, 1.9, 11.5, 5.2, 7.3, 5, 11, _Sandy, 6, 32, 49, 120200, 18, çªéøìy, _Sandy, 19, 26, 129, 4, _SY390, 67, 1, 1, 1, 40, 1, 5.3, 0, 7.8, 0, 0.2
17591, 17, 5.6, 7.5, 11.7, 7.4, 4.9, 0.6, 6, 6.2, 1.7, 5.6, 14, _Sandy, 0, 2, 276, 148000, 20, çªéøìy, _Sandy, 31, 5, 112, 1, _SY295, 82, 1, 0, 1, 30, 2, 5.3, 0.1, 5.4, 0, 0.2
17592, 25, 8.1, 2.2, 8.7, 2.1, 0.8, 0.2, 4.7, 1.3, 10.8, 1.1, 20, _Clay, 21, 35, 295, 36600, 20, çªéøìy, _Sandy, 43, 14, 255, 4, _SY295, 74, 0, 1, 2, 25, 2, 0.9, 0.1, 2, 0.1, 0.4
17593, 16, 5.3, 9.1, 15.9, 9, 7.9, 2.6, 1.6, 8.6, 4, 8.3, 13, _Sandy, 15, 6, 222, 64500, 12, çªéøìy, _Sandy, 5, 38, 238, 1, _SY295, 89, 1, 1, 2, 82, 1, 9, 2.4, 8.2, 2, 0.3
17594, 28, 2.6, 7.9, 15, 7.8, 1.4, 1.3, 14, 2, 1.7, 1.6, 16, _Clay, 10, 22, 149, 92300, 14, îSê´ìy, _Clay, 17, 17, 221, 3, _SY390, 38, 0, 1, 2, 72, 2, 7.1, 0.1, 5.9, 1, 0.3
17595, 11, 3.9, 5.2, 8.6, 5.1, 0.8, 0.1, 4.7, 2.9, 5.3, 1.9, 19, _Clay, 46, 38, 158, 136100, 14, çªéøìy, _Sandy, 23, 44, 293, 2, _SY390, 34, 1, 1, 1, 70, 2, 2.3, 0, 3.1, 0, 0.2
17596, 22, 1.1, 4, 7.7, 3.9, 1.2, 0.8, 7.2, 3.3, 6.4, 1.8, 12, _Sandy, 41, 9, 85, 163900, 16, îSê´ìy, _Clay, 36, 23, 276, 4, _SY295, 49, 0, 0, 1, 60, 1, 1.9, 0, 3.8, 0.1, 0.1
17597, 20, 7.5, 4.3, 12.3, 4.2, 2.7, 0.4, 4.5, 2.9, 9.9, 2.8, 16, _Clay, 46, 24, 230, 175900, 20, çªéøìy, _Sandy, 4, 44, 170, 4, _SY295, 84, 0, 0, 2, 43, 2, 3.6, 0.2, 4.1, 0.3, 0.2
17598, 25, 8.7, 9.7, 14, 9.6, 7.4, 2.5, 3.6, 8.4, 10.4, 8, 19, _Sandy, 30, 40, 239, 20600, 20, çªéøìy, _Sandy, 10, 26, 242, 4, _SY295, 80, 1, 0, 1, 40, 1, 7.5, 1.1, 9.1, 0.7, 0.5
