No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
18910,999.99,44.60,44.60,999.99,5.95,5.95,18.48,36.62,7.98,34.99,15.63,11.95,999.99,7,180,0,83,10,270,1,125,0,86,0,129,23,94,34,141,0,140,0,210,44,140,66,210
18911,999.99,44.60,44.60,999.99,5.95,5.95,18.48,36.62,7.98,34.99,15.63,11.95,999.99,7,180,0,83,10,270,1,125,0,86,0,129,23,94,34,141,0,140,0,210,44,140,66,210
18913,999.99,999.99,999.99,999.99,999.99,999.99,89.44,583.07,17.71,684.47,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,110,0,165,0,110,0,165,0,140,1,210,0,140,0,210
18914,999.99,999.99,999.99,999.99,3.88,3.88,18.56,222.43,9.50,136.23,67.58,999.99,999.99,13,235,0,110,0,353,0,165,0,86,0,129,5,86,0,129,0,185,0,280,163,185,0,280
18915,999.99,8.46,8.46,999.99,2.17,2.17,6.62,15.44,3.26,13.51,12.44,13.73,999.99,7,180,0,83,20,270,2,125,0,110,0,165,3,102,14,153,0,185,0,280,7,185,27,280
18916,999.99,21.43,21.43,999.99,27.33,27.33,9.46,116.97,12.69,94.16,18.61,29.62,999.99,28,180,1,83,5,270,0,125,0,94,0,141,43,102,4,153,0,140,0,210,697,140,69,210
18917,999.99,3.59,9.77,999.99,1.90,5.87,3.25,5.10,2.40,5.10,5.57,3.29,999.99,26,180,1,83,22,270,1,125,0,86,0,129,6,86,5,129,0,140,0,210,42,140,36,210
18918,999.99,999.99,999.99,999.99,6.81,6.81,120.75,28.72,8.18,35.71,999.99,26.38,999.99,0,180,0,83,5,270,0,125,0,102,0,153,0,86,22,129,0,140,1,210,0,140,74,210
18919,999.99,10.30,10.30,999.99,3.94,3.94,14.85,108.18,11.17,88.81,50.68,89.45,999.99,10,235,1,110,19,353,1,165,5,102,5,153,34,110,36,165,37,140,41,210,149,140,160,210
18920,999.99,10.30,10.30,999.99,3.94,3.94,14.85,108.18,11.17,88.81,50.68,89.45,999.99,10,235,1,110,19,353,1,165,5,102,5,153,34,110,36,165,37,140,41,210,149,140,160,210
18922,999.99,999.99,999.99,999.99,999.99,999.99,40.81,24.33,10.74,21.99,66.28,25.35,999.99,0,235,0,110,4,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
18923,999.99,999.99,999.99,999.99,999.99,999.99,40.81,24.33,10.74,21.99,66.28,25.35,999.99,0,235,0,110,4,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
18925,999.99,999.99,999.99,999.99,29.30,29.30,249.43,339.76,20.04,345.42,999.99,999.99,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,1,140,1,210
18926,999.99,999.99,999.99,999.99,9.29,9.29,136.28,999.99,11.49,999.99,999.99,99.38,999.99,1,180,0,83,0,270,0,125,2,86,1,129,4,94,3,141,11,185,8,280,27,185,20,280
18927,999.99,999.99,999.99,999.99,8.54,8.54,19.92,64.29,5.83,63.87,48.57,39.15,999.99,8,180,1,83,6,270,1,125,0,86,1,129,6,86,5,129,0,185,3,280,25,185,19,280
18928,999.99,999.99,999.99,999.99,2.32,2.32,64.94,864.71,12.18,999.99,999.99,72.77,999.99,4,180,0,83,9,270,1,125,0,86,0,129,4,86,14,129,0,185,0,280,70,185,259,280
18929,35.81,35.81,37.30,4.08,4.08,4.66,5.05,9.65,1.54,1.30,2.82,1.22,999.99,6,180,0,83,24,270,1,125,0,102,0,153,2,86,10,129,0,140,0,210,10,140,48,210
18930,999.99,999.99,999.99,999.99,11.50,11.50,28.30,156.77,10.58,133.87,92.39,79.55,999.99,2,180,0,83,2,270,0,125,9,86,23,129,20,86,41,129,71,140,187,210,315,140,635,210
18931,999.99,2.85,2.85,999.99,2.18,2.18,5.22,35.23,4.49,35.23,18.03,22.44,999.99,37,235,1,110,32,353,1,165,0,86,0,129,8,86,7,129,0,185,0,280,26,185,23,280
18932,999.99,40.42,40.42,3.25,3.25,3.45,14.40,64.40,3.06,31.69,14.14,20.00,999.99,4,180,0,83,4,270,0,125,0,102,2,153,23,94,17,141,0,185,5,280,13,185,10,280
18933,999.99,40.42,40.42,3.25,3.25,3.45,14.40,64.40,3.06,31.69,14.14,20.00,999.99,4,180,0,83,4,270,0,125,0,102,2,153,23,94,17,141,0,185,5,280,13,185,10,280
18934,999.99,999.99,999.99,999.99,999.99,999.99,85.21,272.41,19.04,322.13,999.99,999.99,999.99,0,180,0,83,0,270,0,125,1,102,1,153,1,86,1,129,15,185,32,280,6,185,12,280
18935,999.99,999.99,999.99,999.99,66.63,66.63,24.38,49.50,20.95,46.31,57.31,69.86,999.99,6,180,0,83,4,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
18936,999.99,999.99,999.99,999.99,999.99,999.99,62.46,326.95,20.62,217.24,86.39,22.58,999.99,4,180,0,83,20,270,1,125,0,102,0,153,3,86,7,129,0,185,0,280,70,185,169,280
18937,999.99,3.36,3.36,999.99,8.45,8.45,7.52,44.06,14.34,33.95,18.10,42.69,999.99,7,235,1,110,1,353,0,165,31,86,0,129,28,86,3,129,256,140,1,210,231,140,23,210
18938,999.99,73.87,73.87,999.99,17.68,17.68,18.80,236.07,11.40,220.61,68.19,70.96,999.99,10,180,1,83,5,270,0,125,0,102,0,153,12,102,7,153,0,185,0,280,11,185,6,280
18939,999.99,999.99,999.99,999.99,10.43,10.43,41.46,53.57,8.63,64.05,999.99,55.99,999.99,0,235,0,110,1,353,0,165,0,94,6,141,1,102,22,153,0,140,56,210,19,140,461,210
18940,999.99,999.99,999.99,999.99,4.24,4.24,183.25,53.58,5.80,63.63,999.99,26.50,999.99,1,235,0,110,5,353,0,165,0,102,12,153,2,94,35,141,0,185,301,280,9,185,154,280
18941,999.99,999.99,999.99,999.99,999.99,999.99,20.33,790.39,14.16,646.31,70.88,999.99,999.99,6,180,0,83,1,270,0,125,0,94,0,141,14,110,2,165,1,185,0,280,10,185,1,280
18942,999.99,999.99,999.99,999.99,999.99,999.99,20.33,790.39,14.16,646.31,70.88,999.99,999.99,6,180,0,83,1,270,0,125,0,94,0,141,14,110,2,165,1,185,0,280,10,185,1,280
18944,999.99,67.49,67.49,999.99,2.50,2.50,12.90,36.33,6.24,36.96,33.07,46.14,999.99,15,180,1,83,12,270,1,125,0,94,0,141,4,86,4,129,0,185,0,280,44,185,39,280
18945,999.99,57.31,57.31,23.91,14.98,14.98,26.28,222.95,9.77,193.45,31.64,21.97,999.99,15,180,1,83,16,270,1,125,0,86,0,129,1,102,1,153,0,185,0,280,3,185,3,280
18946,999.99,999.99,999.99,999.99,999.99,999.99,27.47,171.62,33.54,160.48,45.85,39.15,999.99,11,235,1,110,11,353,1,165,0,110,0,165,11,102,13,153,0,185,0,280,254,185,310,280
18948,999.99,999.99,999.99,999.99,999.99,999.99,27.47,171.62,33.54,160.48,45.85,39.15,999.99,11,235,1,110,11,353,1,165,0,110,0,165,11,102,13,153,0,185,0,280,254,185,310,280
18950,999.99,999.99,999.99,999.99,19.49,19.49,33.30,188.97,7.78,157.37,93.01,87.87,999.99,6,235,0,110,2,353,0,165,7,86,3,129,12,110,4,165,157,185,59,280,26,185,10,280
18951,999.99,613.84,613.84,999.99,5.41,5.41,19.96,371.50,6.56,411.16,33.85,25.94,999.99,6,180,0,83,7,270,1,125,0,110,0,165,0,86,0,129,0,185,0,280,1,185,1,280
18952,999.99,999.99,999.99,999.99,4.20,4.20,243.68,36.77,9.29,45.58,999.99,51.40,999.99,1,180,0,83,12,270,2,125,0,102,1,153,1,86,44,129,0,185,5,280,5,185,247,280
18953,999.99,12.21,12.21,999.99,8.44,8.44,17.83,391.23,14.33,343.89,37.18,40.36,999.99,40,235,1,110,16,353,0,165,0,86,0,129,15,86,5,129,0,140,0,210,53,140,17,210
18954,999.99,999.99,999.99,999.99,9.39,9.39,78.70,157.38,9.12,172.85,999.99,999.99,999.99,3,180,0,83,4,270,0,125,0,86,0,129,1,86,3,129,0,185,0,280,15,185,29,280
18955,999.99,999.99,999.99,999.99,999.99,999.99,39.90,561.87,14.93,493.90,999.99,76.78,999.99,2,180,0,83,1,270,0,125,0,94,0,141,1,94,0,141,0,185,0,280,0,185,0,280
18956,999.99,999.99,999.99,999.99,999.99,999.99,39.70,14.21,20.72,15.22,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,110,1,165,0,140,0,210,0,140,4,210
18957,999.99,999.99,999.99,999.99,999.99,999.99,39.70,14.21,20.72,15.22,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,110,1,165,0,140,0,210,0,140,4,210
18959,999.99,14.40,14.40,999.99,3.02,3.02,6.55,11.55,3.01,11.00,11.88,13.67,999.99,20,180,1,83,11,270,1,125,0,102,0,153,14,102,7,153,0,185,0,280,98,185,49,280
18960,999.99,999.99,999.99,16.46,16.46,17.02,15.31,3.44,2.65,2.55,4.61,1.99,999.99,1,180,0,83,3,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
18961,999.99,33.80,33.80,999.99,18.89,18.89,38.61,374.82,37.84,361.35,999.99,999.99,999.99,7,180,0,83,4,270,0,125,0,86,0,129,1,110,0,165,0,140,0,210,0,140,0,210
18962,999.99,999.99,999.99,999.99,999.99,999.99,12.07,11.64,14.38,12.61,26.84,96.70,999.99,0,180,0,83,1,270,0,125,0,86,0,129,0,102,1,153,0,140,6,210,0,140,8,210
18963,999.99,999.99,999.99,999.99,999.99,999.99,12.07,11.64,14.38,12.61,26.84,96.70,999.99,0,180,0,83,1,270,0,125,0,86,0,129,0,102,1,153,0,140,6,210,0,140,8,210
18965,999.99,21.77,21.77,999.99,4.01,4.02,10.01,51.85,4.03,54.22,19.13,13.43,999.99,25,180,0,83,23,270,1,125,0,102,0,153,4,102,4,153,0,185,0,280,9,185,10,280
18966,999.99,999.99,999.99,999.99,999.99,999.99,36.40,196.05,14.83,177.12,999.99,76.82,999.99,1,235,0,110,0,353,0,165,0,86,0,129,2,94,0,141,1,185,0,280,8,185,1,280
18967,999.99,999.99,999.99,999.99,999.99,999.99,36.40,196.05,14.83,177.12,999.99,76.82,999.99,1,235,0,110,0,353,0,165,0,86,0,129,2,94,0,141,1,185,0,280,8,185,1,280
18969,999.99,999.99,999.99,999.99,2.05,2.05,50.61,68.38,9.38,83.52,67.11,46.66,999.99,2,235,0,110,5,353,0,165,0,94,3,141,1,102,4,153,1,140,5,210,20,140,66,210
18970,999.99,999.99,999.99,999.99,14.70,14.70,198.77,208.40,11.99,205.09,999.99,999.99,999.99,1,235,0,110,9,353,1,165,0,102,0,153,1,86,7,129,0,185,0,280,2,185,23,280
18971,999.99,999.99,999.99,999.99,1.21,2.41,54.78,3.49,2.09,3.62,16.83,5.77,999.99,0,180,0,83,2,270,0,125,0,86,0,129,1,86,7,129,0,185,0,280,32,185,201,280
18972,999.99,999.99,999.99,999.99,2.78,2.78,7.08,18.24,3.34,17.78,11.82,8.41,999.99,15,180,1,83,9,270,0,125,0,102,0,153,13,102,7,153,0,185,0,280,161,185,94,280
18973,999.99,999.99,999.99,999.99,2.78,2.78,7.08,18.24,3.34,17.78,11.82,8.41,999.99,15,180,1,83,9,270,0,125,0,102,0,153,13,102,7,153,0,185,0,280,161,185,94,280
18975,999.99,178.36,178.36,999.99,1.43,1.43,35.29,299.01,7.01,423.89,71.14,21.09,999.99,11,180,0,83,24,270,1,125,0,86,7,129,46,94,149,141,0,185,153,280,117,185,380,280
18976,999.99,999.99,999.99,999.99,999.99,999.99,30.18,26.93,12.15,27.42,999.99,59.64,999.99,2,180,0,83,2,270,0,125,0,86,0,129,33,110,32,165,1,185,1,280,34,185,33,280
18977,999.99,999.99,999.99,999.99,13.61,13.61,9.72,11.51,2.12,10.13,22.71,4.13,999.99,0,180,0,83,4,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
18978,999.99,58.76,61.42,999.99,22.16,24.40,7.76,119.32,5.34,95.46,26.44,5.05,999.99,5,180,0,83,1,270,0,125,4,86,1,129,8,86,3,129,14,185,2,280,119,185,40,280
18979,999.99,99.99,99.99,999.99,20.97,20.97,38.09,78.68,22.96,72.16,65.18,78.82,999.99,3,235,0,110,1,353,0,165,0,102,0,153,3,102,2,153,0,140,0,210,20,140,10,210
18980,999.99,999.99,999.99,999.99,999.99,999.99,12.24,98.13,32.09,66.06,44.01,999.99,999.99,13,180,1,83,0,270,0,125,0,86,0,129,7,86,0,129,0,140,0,210,66,140,0,210
18981,999.99,999.99,999.99,999.99,999.99,999.99,19.59,230.11,14.60,202.68,70.71,75.40,999.99,4,180,0,83,1,270,0,125,26,110,3,165,16,102,3,153,128,140,16,210,52,140,11,210
18982,999.99,999.99,999.99,999.99,4.86,4.86,6.29,7.86,2.36,8.29,9.80,4.70,999.99,9,235,1,110,9,353,1,165,0,102,0,153,8,110,11,165,0,140,0,210,5,140,6,210
18983,999.99,999.99,999.99,18.93,7.74,7.74,124.34,63.45,2.88,64.96,999.99,34.67,999.99,0,235,0,110,3,353,0,165,0,102,1,153,0,94,11,141,0,185,1,280,0,185,58,280
18984,999.99,999.99,999.99,999.99,930.19,930.19,44.28,49.16,15.19,35.13,57.19,999.99,999.99,2,180,0,83,0,270,0,125,1,86,0,129,5,102,0,153,0,185,0,280,103,185,0,280
18985,999.99,999.99,999.99,999.99,999.99,999.99,9.96,19.73,5.68,18.60,17.86,19.86,999.99,1,235,0,110,1,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
18986,999.99,999.99,999.99,999.99,999.99,999.99,28.79,151.54,32.27,123.66,999.99,999.99,999.99,2,235,0,110,0,353,0,165,0,86,0,129,23,102,0,153,0,185,0,280,164,185,2,280
18987,999.99,999.99,999.99,999.99,999.99,999.99,103.13,98.61,32.72,95.00,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
18988,999.99,999.99,999.99,999.99,999.99,999.99,29.53,21.70,9.72,29.99,40.48,43.91,999.99,0,235,0,110,1,353,0,165,0,102,0,153,0,94,4,141,0,140,0,210,0,140,19,210
18989,999.99,999.99,999.99,999.99,43.60,43.60,87.01,147.41,19.54,147.41,999.99,999.99,999.99,1,235,0,110,0,353,0,165,4,86,3,129,4,110,3,165,13,185,11,280,6,185,5,280
18990,999.99,78.60,78.60,29.56,11.29,11.29,23.05,492.31,3.98,315.78,26.70,19.58,999.99,3,235,0,110,2,353,0,165,5,86,3,129,4,102,2,153,227,185,134,280,127,185,72,280
18991,999.99,5.36,5.36,999.99,3.43,3.43,10.22,28.28,9.91,21.34,22.72,76.23,999.99,19,180,1,83,2,270,0,125,0,110,0,165,38,86,2,129,0,185,0,280,461,185,27,280
18992,999.99,999.99,999.99,999.99,3.01,3.01,12.08,51.50,6.68,48.20,24.01,25.69,999.99,8,180,1,83,5,270,0,125,0,86,0,129,5,102,2,153,0,185,0,280,17,185,8,280
18993,999.99,999.99,999.99,999.99,11.96,11.96,58.43,73.68,14.46,64.17,999.99,999.99,999.99,2,180,0,83,0,270,0,125,0,110,0,165,4,102,1,153,1,140,0,210,48,140,5,210
18994,999.99,999.99,999.99,999.99,999.99,999.99,176.38,50.98,25.36,50.98,999.99,62.77,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,1,210
18995,999.99,999.99,999.99,1.74,1.12,1.53,7.52,240.72,1.53,24.17,18.52,1.28,999.99,2,235,0,110,12,353,1,165,0,86,0,129,5,94,2,141,7,140,5,210,26,140,10,210
18996,999.99,999.99,999.99,999.99,999.99,999.99,6.19,47.74,5.15,28.44,18.89,18.20,999.99,9,180,0,83,0,270,0,125,0,86,0,129,49,94,0,141,0,185,0,280,73,185,0,280
18997,999.99,999.99,999.99,999.99,999.99,999.99,122.66,999.99,28.26,999.99,999.99,999.99,999.99,2,235,0,110,0,353,0,165,0,110,0,165,1,86,0,129,0,140,0,210,16,140,0,210
18998,999.99,999.99,999.99,999.99,999.99,999.99,47.10,54.56,10.57,51.82,999.99,84.62,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
18999,999.99,999.99,999.99,999.99,999.99,999.99,79.10,141.43,8.03,133.18,999.99,35.94,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
19000,999.99,39.17,39.17,999.99,3.82,3.82,20.16,22.22,5.93,23.54,24.40,20.17,999.99,7,180,0,83,7,270,1,125,0,110,0,165,4,102,5,153,0,185,0,280,112,185,136,280
19001,999.99,86.44,86.44,999.99,2.94,2.94,36.99,44.22,7.71,40.09,999.99,999.99,999.99,2,235,0,110,1,353,0,165,0,86,0,129,1,86,0,129,0,185,0,280,5,185,1,280
19002,999.99,999.99,999.99,999.99,7.35,7.35,32.31,90.06,5.74,95.11,50.99,25.47,999.99,4,235,0,110,8,353,1,165,1,86,7,129,21,86,38,129,2,185,23,280,224,185,396,280
19003,17.95,6.46,6.46,28.10,7.21,7.21,3.16,4.00,3.66,3.49,5.20,7.09,999.99,12,235,1,110,2,353,0,165,0,86,0,129,52,102,3,153,0,140,0,210,168,140,11,210
19004,999.99,999.99,999.99,999.99,999.99,999.99,25.74,141.06,15.48,127.13,999.99,64.85,999.99,5,180,0,83,4,270,0,125,7,86,4,129,21,86,13,129,142,140,72,210,68,140,41,210
19005,999.99,999.99,999.99,999.99,999.99,999.99,80.92,753.87,25.97,834.42,999.99,999.99,999.99,3,180,0,83,3,270,0,125,0,86,0,129,1,110,1,165,0,140,0,210,1,140,2,210
19006,999.99,999.99,999.99,999.99,999.99,999.99,24.73,189.18,15.30,168.52,83.90,65.73,999.99,13,180,0,83,2,270,0,125,0,110,0,165,1,102,0,153,0,185,0,280,3,185,0,280
19007,999.99,999.99,999.99,999.99,999.99,999.99,97.83,999.99,43.54,999.99,999.99,91.71,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
19008,999.99,999.99,999.99,999.99,999.99,999.99,74.73,35.04,9.37,34.41,999.99,999.99,999.99,1,180,0,83,0,270,0,125,1,102,0,153,2,94,1,141,2,140,1,210,11,140,6,210
19009,999.99,443.27,443.27,999.99,1.04,1.11,35.69,30.03,4.73,33.84,71.56,16.35,999.99,1,235,0,110,6,353,0,165,0,102,0,153,2,110,27,165,0,140,0,210,7,140,95,210
19010,999.99,999.99,999.99,8.39,8.39,9.42,15.73,6.84,1.86,3.29,30.03,2.82,999.99,3,180,0,83,7,270,0,125,4,102,6,153,6,86,14,129,82,185,111,280,139,185,344,280
19011,999.99,15.25,15.25,999.99,0.89,1.67,4.21,3.54,2.38,3.53,6.15,3.35,999.99,4,180,0,83,3,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,4,140,2,210
19012,999.99,999.99,999.99,999.99,43.90,43.90,109.78,47.27,12.82,57.55,999.99,999.99,999.99,0,180,0,83,1,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
19013,999.99,999.99,999.99,999.99,999.99,999.99,133.86,356.36,13.53,332.06,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
19014,999.99,999.99,999.99,999.99,999.99,999.99,99.98,25.92,6.38,27.67,999.99,30.86,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,1,280
19015,999.99,999.99,999.99,999.99,43.75,43.75,16.03,48.23,6.13,42.41,58.17,48.42,999.99,3,235,0,110,2,353,0,165,14,102,6,153,16,102,8,153,94,185,43,280,83,185,41,280
19016,999.99,6.94,7.26,999.99,1.69,1.90,6.09,14.04,2.97,12.87,23.39,27.93,999.99,17,235,1,110,10,353,1,165,4,110,2,165,40,94,19,141,14,140,6,210,318,140,148,210
19017,999.99,999.99,999.99,999.99,999.99,999.99,67.97,322.31,10.09,230.49,999.99,31.98,999.99,0,180,0,83,0,270,0,125,0,94,0,141,0,86,0,129,0,140,0,210,0,140,0,210
19019,999.99,526.36,526.36,5.14,5.09,5.09,13.93,26.92,3.72,13.60,17.87,7.42,999.99,11,180,0,83,2,270,1,125,0,110,0,165,4,102,0,153,0,185,0,280,13,185,0,280
19020,999.99,999.99,999.99,999.99,47.93,47.93,48.44,40.11,9.98,51.21,49.31,20.49,999.99,1,180,0,83,3,270,0,125,0,102,2,153,1,102,2,153,6,185,25,280,6,185,18,280
19021,999.99,999.99,999.99,999.99,60.59,60.59,57.26,94.38,12.28,94.38,69.07,63.55,999.99,0,235,0,110,0,353,0,165,0,94,0,141,1,86,0,129,0,140,0,210,6,140,4,210
19022,999.99,999.99,999.99,999.99,999.99,999.99,83.02,73.34,12.67,75.90,999.99,41.77,999.99,0,235,0,110,1,353,0,165,0,102,0,153,0,110,0,165,0,185,0,280,0,185,0,280
19023,999.99,999.99,999.99,999.99,999.99,999.99,31.88,279.90,7.95,389.29,83.11,45.00,999.99,2,235,0,110,7,353,1,165,0,86,1,129,2,110,3,165,0,185,1,280,3,185,4,280
19024,999.99,999.99,999.99,999.99,999.99,999.99,19.99,36.65,7.99,40.97,28.21,21.64,999.99,1,180,0,83,2,270,0,125,0,86,7,129,1,102,5,153,0,185,50,280,11,185,41,280
19025,999.99,999.99,999.99,999.99,999.99,999.99,14.91,15.64,9.65,13.43,44.03,15.28,999.99,8,180,1,83,39,270,2,125,32,110,103,165,60,102,191,153,48,140,155,210,879,140,2792,210
19026,999.99,999.99,999.99,999.99,21.11,21.11,6.42,10.58,2.76,11.20,11.89,20.75,999.99,0,180,0,83,1,270,0,125,0,102,0,153,0,86,1,129,0,140,0,210,0,140,5,210
19027,999.99,999.99,999.99,999.99,999.99,999.99,22.51,14.17,8.54,12.05,48.60,70.33,999.99,0,180,0,83,0,270,0,125,2,86,0,129,1,86,0,129,44,185,0,280,10,185,0,280
19028,999.99,999.99,999.99,999.99,999.99,999.99,20.08,83.15,5.29,57.46,34.22,17.54,999.99,1,235,0,110,0,353,0,165,1,102,0,153,2,86,0,129,11,185,0,280,10,185,0,280
19029,999.99,999.99,999.99,999.99,999.99,999.99,113.29,300.37,18.19,300.37,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,110,0,165,0,185,0,280,0,185,0,280
19030,999.99,999.99,999.99,999.99,19.23,19.23,999.99,21.16,7.45,29.98,99.99,22.85,999.99,0,235,0,110,5,353,1,165,0,86,1,129,0,102,10,153,0,140,4,210,0,140,373,210
19031,999.99,999.99,999.99,999.99,63.94,63.94,58.13,391.51,47.34,320.67,999.99,999.99,999.99,2,180,0,83,0,270,0,125,0,110,0,165,4,102,0,153,0,185,0,280,128,185,0,280
19032,999.99,60.95,60.95,4.37,2.72,2.72,9.62,9.30,2.67,5.65,9.97,26.04,999.99,3,180,0,83,2,270,0,125,6,102,1,153,9,86,1,129,83,185,10,280,152,185,25,280
19033,999.99,999.99,999.99,999.99,999.99,999.99,93.46,373.74,22.40,299.97,999.99,999.99,999.99,1,180,0,83,3,270,0,125,0,86,0,129,3,102,5,153,0,185,0,280,26,185,51,280
19034,999.99,999.99,999.99,999.99,999.99,999.99,25.38,274.25,8.91,255.54,34.64,12.33,999.99,68,235,4,110,111,353,7,165,188,110,317,165,151,102,291,153,341,185,574,280,334,185,645,280
19035,999.99,999.99,999.99,999.99,999.99,999.99,13.13,17.78,7.19,14.07,27.01,20.46,999.99,11,180,0,83,0,270,0,125,0,86,0,129,26,94,0,141,0,185,0,280,181,185,0,280
19036,999.99,999.99,999.99,999.99,999.99,999.99,25.13,13.93,7.92,14.97,33.77,26.15,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
19037,999.99,999.99,999.99,999.99,999.99,999.99,12.20,27.18,6.06,25.24,32.09,28.34,999.99,0,180,0,83,0,270,0,125,0,94,0,141,0,110,0,165,0,185,0,280,0,185,0,280
19038,999.99,999.99,999.99,999.99,999.99,999.99,13.28,54.49,10.67,46.16,25.01,26.55,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
19039,999.99,999.99,999.99,999.99,999.99,999.99,13.19,12.13,9.08,14.76,22.77,21.23,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
19040,999.99,999.99,999.99,999.99,999.99,999.99,79.60,215.61,17.64,144.92,98.79,38.79,999.99,1,180,0,83,1,270,0,125,0,86,0,129,1,102,0,153,0,185,0,280,3,185,0,280
19041,999.99,999.99,12256.16,999.99,7.87,7.87,376.37,668.50,13.49,976.37,999.99,95.35,999.99,1,180,0,83,2,270,0,125,0,102,0,153,0,86,1,129,0,140,2,210,0,140,1,210
19042,999.99,7.38,7.38,999.99,3.45,3.45,6.75,19.14,5.42,12.98,29.47,999.99,999.99,15,235,2,110,1,353,0,165,7,86,0,129,62,86,1,129,259,140,0,210,774,140,15,210
19043,999.99,11.62,11.62,999.99,2.84,2.84,5.96,27.08,4.78,23.52,12.20,17.82,999.99,7,180,0,83,2,270,0,125,28,110,6,165,72,102,23,153,270,140,56,210,250,140,80,210
19044,999.99,999.99,999.99,999.99,999.99,999.99,7.95,22.33,7.30,15.93,13.57,20.42,999.99,3,235,0,110,0,353,0,165,0,94,0,141,4,102,0,153,0,140,0,210,70,140,0,210
19045,999.99,999.99,999.99,3.15,3.02,3.40,25.21,64.39,2.22,37.24,29.49,7.95,999.99,1,235,0,110,5,353,1,165,0,94,3,141,1,102,18,153,0,185,1,280,15,185,415,280
19046,999.99,999.99,999.99,999.99,999.99,999.99,93.34,154.49,54.36,128.45,999.99,999.99,999.99,1,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,1,185,0,280
19047,999.99,999.99,999.99,999.99,999.99,999.99,24.06,527.04,25.01,467.95,88.81,999.99,999.99,3,180,0,83,1,270,0,125,0,86,0,129,4,102,1,153,0,140,0,210,14,140,5,210
19048,999.99,999.99,999.99,999.99,999.99,999.99,61.46,84.43,14.11,92.37,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
19049,999.99,999.99,999.99,999.99,999.99,999.99,30.78,488.83,14.63,355.77,66.27,56.55,999.99,2,180,0,83,0,270,0,125,5,86,0,129,21,110,0,165,195,185,0,280,148,185,0,280
19050,999.99,999.99,999.99,999.99,999.99,999.99,57.25,85.72,14.74,103.70,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,86,0,129,0,185,0,280,0,185,0,280
19051,999.99,999.99,999.99,999.99,999.99,999.99,49.35,325.57,50.96,274.41,999.99,999.99,999.99,5,180,0,83,2,270,0,125,0,102,0,153,19,102,6,153,0,140,0,210,500,140,150,210
19052,999.99,999.99,999.99,999.99,0.82,0.82,8.15,8.45,3.31,8.45,8.34,6.65,999.99,106,180,4,83,138,270,6,125,0,86,0,129,80,86,123,129,0,185,0,280,230,185,355,280
19053,999.99,999.99,999.99,999.99,999.99,999.99,11.79,44.57,7.71,32.67,31.51,50.24,999.99,9,235,0,110,0,353,0,165,0,102,0,153,24,102,1,153,0,185,0,280,460,185,15,280
19054,999.99,999.99,999.99,119.27,3.55,9.45,4.93,29.70,2.17,35.85,9.06,1.96,999.99,1,180,0,83,3,270,0,125,0,86,0,129,0,110,14,165,0,185,7,280,0,185,67,280
