No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
8889,999.99,20.59,20.59,999.99,15.53,15.53,12.19,21.23,12.00,19.67,20.07,25.36,999.99,4,180,0,83,2,270,0,125,0,86,0,129,9,94,4,141,0,185,0,280,24,185,11,280
8890,999.99,999.99,999.99,3.79,2.11,2.11,32.85,20.10,5.29,16.96,41.08,30.15,999.99,1,180,0,83,3,270,0,125,0,102,0,153,1,110,5,165,0,185,0,280,0,185,1,280
8891,999.99,55.27,55.27,999.99,7.06,7.06,16.94,144.81,10.58,120.58,32.23,48.79,999.99,33,180,1,83,6,270,0,125,0,102,0,153,171,94,22,141,0,140,0,210,311,140,40,210
8892,999.99,999.99,999.99,999.99,999.99,999.99,91.58,23.68,12.64,36.42,90.11,22.79,999.99,0,180,0,83,5,270,0,125,0,86,1,129,0,110,24,165,0,140,23,210,0,140,37,210
8894,999.99,6.79,6.79,2.50,1.07,2.27,3.45,9.09,1.60,2.97,5.07,2.11,999.99,7,180,0,83,10,270,0,125,0,94,0,141,1,102,2,153,0,140,0,210,4,140,6,210
8895,999.99,999.99,999.99,1257.16,4.19,4.19,17.58,14.72,5.29,12.64,35.74,999.99,999.99,17,180,1,83,0,270,0,125,0,94,0,141,3,102,0,153,0,185,0,280,29,185,0,280
8896,999.99,999.99,999.99,1257.16,4.19,4.19,17.58,14.72,5.29,12.64,35.74,999.99,999.99,17,180,1,83,0,270,0,125,0,94,0,141,3,102,0,153,0,185,0,280,29,185,0,280
8898,999.99,999.99,999.99,999.99,999.99,999.99,14.22,30.94,11.76,36.10,37.59,39.33,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
8899,999.99,451.53,451.53,999.99,11.93,11.93,70.16,117.16,18.47,94.41,85.56,999.99,999.99,2,235,0,110,0,353,0,165,4,86,1,129,3,102,0,153,22,140,4,210,12,140,2,210
8900,999.99,999.99,999.99,999.99,999.99,999.99,15.66,40.38,8.17,42.22,40.32,28.59,999.99,5,180,0,83,5,270,0,125,0,102,0,153,15,94,18,141,0,140,0,210,96,140,115,210
8901,999.99,19.76,19.76,999.99,4.61,4.61,9.81,246.59,7.76,243.35,30.81,29.85,999.99,26,235,2,110,18,353,1,165,0,110,0,165,1,86,1,129,0,140,0,210,1,140,1,210
8902,999.99,999.99,999.99,999.99,9.69,9.69,44.44,178.81,16.70,168.19,999.99,999.99,999.99,6,235,0,110,3,353,0,165,0,102,0,153,3,86,2,129,0,185,0,280,158,185,74,280
8903,999.99,186.00,186.00,999.99,10.62,10.62,63.65,790.69,16.56,799.74,999.99,68.71,999.99,5,180,0,83,9,270,0,125,0,94,0,141,2,102,5,153,0,185,0,280,25,185,51,280
8904,999.99,298.96,298.96,999.99,21.83,21.83,11.01,45.83,3.96,41.48,18.76,23.00,999.99,7,180,0,83,3,270,0,125,3,102,2,153,14,102,6,153,63,140,43,210,184,140,86,210
8905,999.99,49.32,49.32,5.19,5.19,6.73,7.15,38.96,2.90,23.64,10.20,8.09,999.99,14,180,1,83,12,270,1,125,0,86,0,129,12,86,11,129,0,140,0,210,142,140,125,210
8907,999.99,359.54,359.54,999.99,20.65,20.65,19.10,30.17,8.67,32.89,63.20,46.35,999.99,2,180,0,83,2,270,0,125,0,102,0,153,3,86,3,129,0,140,0,210,52,140,66,210
8909,999.99,999.99,999.99,17.16,7.68,7.68,35.83,8.12,2.97,7.46,49.57,10.86,999.99,1,180,0,83,1,270,0,125,0,86,0,129,4,94,4,141,1,140,1,210,6,140,6,210
8910,40.66,19.66,20.12,3.95,3.95,4.16,18.08,34.91,5.82,20.82,14.89,19.36,999.99,31,180,1,83,23,270,1,125,0,86,0,129,29,86,20,129,0,185,0,280,422,185,281,280
8911,999.99,999.99,999.99,22.02,6.62,6.62,37.36,77.07,6.14,70.69,42.31,30.84,999.99,9,235,0,110,9,353,0,165,0,102,0,153,6,102,6,153,0,185,0,280,8,185,9,280
8912,999.99,999.99,999.99,999.99,999.99,999.99,12.84,358.93,4.73,353.71,45.68,16.42,999.99,3,180,0,83,2,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
8913,999.99,281.70,281.70,999.99,12.77,12.77,25.26,49.42,8.94,53.62,52.45,30.20,999.99,7,235,0,110,21,353,1,165,0,94,0,141,4,110,11,165,0,140,0,210,7,140,22,210
8914,999.99,999.99,999.99,999.99,999.99,999.99,11.97,30.69,9.33,26.96,25.80,20.93,999.99,18,235,1,110,7,353,0,165,0,102,0,153,1,86,0,129,0,140,0,210,1,140,0,210
8915,999.99,999.99,2650.68,7.17,6.53,6.53,11.06,59.55,2.73,25.05,18.72,10.71,999.99,1,235,0,110,0,353,0,165,0,102,0,153,1,86,1,129,0,185,0,280,30,185,13,280
8916,999.99,18.76,18.76,999.99,4.02,4.02,32.72,258.68,13.10,299.33,71.92,40.15,999.99,8,180,0,83,12,270,0,125,0,102,0,153,3,102,5,153,0,185,0,280,60,185,99,280
8917,999.99,999.99,999.99,999.99,13.83,13.83,246.63,28.30,7.16,32.20,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,86,0,129,0,185,1,280,0,185,0,280
8918,999.99,7.62,7.62,1.30,1.22,2.18,3.64,9.82,2.07,0.01,10.33,2.11,999.99,48,235,2,110,33,353,2,165,0,86,0,129,106,102,70,153,0,140,0,210,1554,140,1021,210
8919,999.99,999.99,999.99,74.17,15.35,15.35,23.90,61.83,5.82,66.79,27.36,16.69,999.99,1,235,0,110,8,353,1,165,0,94,0,141,0,86,3,129,0,140,0,210,1,140,15,210
8920,999.99,29.13,29.13,999.99,12.82,12.82,11.27,15.23,8.92,13.42,16.99,22.60,999.99,4,235,0,110,1,353,0,165,7,110,1,165,10,102,2,153,33,140,7,210,41,140,10,210
8921,999.99,292.90,292.90,999.99,4.09,4.09,17.74,97.16,2.29,91.34,67.07,4.21,999.99,8,180,0,83,11,270,0,125,0,86,0,129,10,110,5,165,0,185,0,280,3,185,1,280
8922,999.99,999.99,999.99,11.45,4.35,4.35,24.71,271.30,6.17,211.81,47.76,31.16,999.99,18,235,1,110,13,353,1,165,0,102,0,153,7,102,5,153,0,185,0,280,56,185,40,280
8923,999.99,999.99,999.99,999.99,999.99,999.99,157.27,328.13,23.61,395.84,999.99,55.22,999.99,0,180,0,83,4,270,0,125,0,86,0,129,0,86,2,129,0,185,0,280,0,185,43,280
8924,999.99,8.88,8.88,999.99,0.72,1.13,11.83,15.70,5.12,16.50,48.98,40.06,999.99,23,180,1,83,24,270,1,125,0,102,0,153,11,102,17,153,0,185,0,280,109,185,166,280
8925,999.99,999.99,999.99,999.99,128.41,128.41,46.51,747.29,10.17,805.90,72.50,48.44,999.99,5,180,0,83,8,270,0,125,0,102,0,153,2,102,4,153,0,185,0,280,12,185,20,280
8926,999.99,683.36,683.36,999.99,8.87,8.87,27.17,116.64,11.59,108.38,41.68,49.95,999.99,6,180,0,83,3,270,0,125,0,86,0,129,11,102,6,153,0,185,0,280,64,185,34,280
8927,999.99,629.82,629.82,22.95,1.48,1.48,19.43,45.23,4.75,45.10,38.24,26.05,999.99,14,235,1,110,19,353,1,165,0,102,0,153,12,110,20,165,0,185,0,280,48,185,79,280
8928,999.99,999.99,999.99,999.99,999.99,999.99,54.60,366.28,14.57,399.22,999.99,999.99,999.99,2,180,0,83,2,270,0,125,0,102,0,153,5,94,5,141,0,185,0,280,7,185,7,280
8929,999.99,74.80,74.80,999.99,5.08,5.08,11.26,17.35,6.16,20.19,25.33,23.95,999.99,17,180,1,83,58,270,3,125,0,86,0,129,9,110,29,165,0,140,0,210,7,140,23,210
8930,999.99,6.84,6.84,999.99,2.71,2.77,5.15,8.22,3.10,7.72,23.12,23.61,999.99,4,180,0,83,3,270,0,125,0,110,0,165,14,102,8,153,0,185,0,280,532,185,310,280
8931,999.99,5.76,5.76,999.99,0.58,0.82,6.30,9.14,2.66,9.76,22.04,3.93,999.99,18,180,1,83,36,270,2,125,0,86,0,129,3,86,7,129,0,140,0,210,93,140,219,210
8932,999.99,75.36,75.36,999.99,483.79,483.79,10.06,69.30,11.24,60.12,39.30,52.61,999.99,21,180,1,83,9,270,0,125,0,86,0,129,25,86,7,129,0,140,0,210,118,140,32,210
8933,999.99,999.99,999.99,12.38,9.58,9.59,29.31,11.23,3.74,7.26,51.87,63.54,999.99,1,180,0,83,1,270,0,125,0,102,0,153,1,102,1,153,0,185,0,280,5,185,6,280
8934,999.99,999.99,999.99,999.99,999.99,999.99,48.26,172.87,26.11,130.71,999.99,999.99,999.99,4,180,0,83,1,270,0,125,0,102,0,153,6,86,1,129,0,185,0,280,54,185,8,280
8935,999.99,999.99,999.99,11.45,4.35,4.35,24.71,271.30,6.17,211.81,47.76,31.16,999.99,18,235,1,110,13,353,1,165,0,102,0,153,7,102,5,153,0,185,0,280,56,185,40,280
8936,999.99,999.99,999.99,999.99,999.99,999.99,16.14,52.01,11.09,63.73,57.78,45.29,999.99,5,235,0,110,12,353,1,165,0,86,0,129,4,86,10,129,0,140,0,210,13,140,35,210
8937,999.99,999.99,999.99,999.99,21.86,21.86,47.89,36.73,5.84,32.41,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,2,185,0,280,1,185,0,280
8938,999.99,17.07,17.07,4.44,2.97,2.97,7.96,31.87,3.14,17.41,16.63,14.06,999.99,21,235,1,110,14,353,1,165,0,86,0,129,34,94,22,141,0,140,0,210,198,140,129,210
8939,999.99,764.69,764.69,999.99,21.96,21.96,49.02,272.06,11.21,311.68,999.99,85.75,999.99,13,235,1,110,15,353,1,165,0,102,0,153,55,110,109,165,0,140,0,210,265,140,529,210
8940,999.99,999.99,999.99,999.99,72.54,72.54,19.97,11.29,9.48,11.06,14.21,11.87,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,2,140,1,210
8941,999.99,999.99,999.99,999.99,999.99,999.99,58.82,271.76,20.88,251.07,72.28,87.05,999.99,1,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,3,140,0,210
8942,999.99,999.99,999.99,999.99,22.46,22.46,36.12,88.96,8.17,83.39,99.49,999.99,999.99,1,180,0,83,0,270,0,125,1,86,0,129,2,102,0,153,3,185,0,280,20,185,3,280
8943,999.99,17.68,17.68,999.99,0.48,0.51,16.34,25.17,3.69,32.00,34.05,12.67,999.99,7,180,0,83,29,270,1,125,0,102,0,153,5,86,34,129,0,140,0,210,53,140,384,210
8944,999.99,999.99,999.99,999.99,999.99,999.99,23.68,119.98,12.89,128.63,61.59,42.20,999.99,15,180,1,83,19,270,1,125,0,102,0,153,3,110,6,165,0,140,0,210,2,140,3,210
8946,999.99,999.99,999.99,999.99,999.99,999.99,30.68,76.48,17.20,87.06,999.99,79.82,999.99,1,235,0,110,2,353,0,165,0,102,0,153,0,86,1,129,0,185,0,280,2,185,4,280
8947,999.99,19.87,19.87,999.99,1.71,1.71,16.46,122.14,6.10,130.21,49.07,31.65,999.99,27,180,2,83,45,270,3,125,0,94,0,141,3,102,6,153,0,185,0,280,22,185,46,280
8948,999.99,999.99,999.99,999.99,36.81,36.81,6.33,23.90,5.16,24.60,12.10,12.15,999.99,22,235,0,110,18,353,0,165,0,102,0,153,15,86,13,129,0,140,0,210,825,140,701,210
8949,999.99,38.88,38.88,999.99,44.11,44.11,10.67,100.57,11.22,95.26,18.43,22.45,999.99,11,235,0,110,7,353,0,165,0,102,0,153,4,102,3,153,0,140,0,210,74,140,49,210
8951,999.99,174.81,174.81,35.54,6.67,7.47,20.09,130.82,4.88,118.56,18.20,5.74,999.99,5,235,0,110,3,353,0,165,1,102,0,153,5,86,4,129,83,140,16,210,19,140,14,210
8952,999.99,999.99,999.99,11.45,4.35,4.35,24.71,271.30,6.17,211.81,47.76,31.16,999.99,18,235,1,110,13,353,1,165,0,102,0,153,7,102,5,153,0,185,0,280,56,185,40,280
8953,999.99,999.99,999.99,999.99,37.88,37.88,73.00,415.26,15.32,423.05,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,86,0,129,1,86,1,129,5,185,6,280,4,185,4,280
8954,999.99,999.99,999.99,999.99,999.99,999.99,18.32,157.48,13.98,95.32,82.91,999.99,999.99,6,235,1,110,0,353,0,165,0,86,0,129,8,102,0,153,0,140,0,210,180,140,0,210
8955,134.85,37.25,37.25,15.43,12.49,12.49,5.78,6.73,3.61,4.56,10.32,16.17,999.99,7,180,0,83,2,270,0,125,0,102,0,153,4,86,1,129,0,140,0,210,41,140,6,210
8956,999.99,53.51,53.71,999.99,6.82,9.37,5.46,6.67,3.21,6.80,8.65,4.46,999.99,6,235,0,110,6,353,0,165,0,86,0,129,4,102,4,153,0,140,0,210,29,140,31,210
8957,999.99,999.99,999.99,999.99,3.81,3.81,56.75,118.08,11.39,135.82,999.99,80.71,999.99,3,180,0,83,14,270,1,125,0,102,0,153,2,86,10,129,0,185,0,280,38,185,219,280
8958,999.99,28.25,28.25,999.99,4.72,4.72,20.68,28.30,8.47,27.44,62.57,61.09,999.99,9,180,0,83,6,270,0,125,0,86,0,129,9,102,6,153,0,185,0,280,200,185,130,280
8959,999.99,999.99,999.99,999.99,999.99,999.99,24.97,58.65,11.45,59.73,50.63,32.74,999.99,9,235,0,110,9,353,0,165,0,102,0,153,5,102,5,153,0,185,0,280,10,185,10,280
8960,999.99,0.69,0.69,999.99,0.71,0.71,8.58,112.74,6.84,108.11,19.36,13.96,999.99,112,235,4,110,216,353,8,165,0,86,0,129,21,86,45,129,0,140,0,210,33,140,69,210
8961,999.99,999.99,999.99,999.99,3.61,3.61,9.48,10.39,7.02,9.59,13.48,10.95,999.99,103,180,5,83,114,270,7,125,128,110,163,165,341,102,377,153,907,140,1153,210,4740,140,5241,210
8962,999.99,999.99,999.99,999.99,80.97,80.97,32.46,31.21,5.28,39.54,36.52,23.54,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,1,165,0,140,4,210,0,140,2,210
8963,999.99,999.99,999.99,999.99,999.99,999.99,32.16,85.76,16.17,80.71,52.27,38.33,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,140,0,210,0,140,0,210
8965,999.99,287.73,287.73,11.31,5.69,5.69,25.49,30.64,6.79,19.38,29.72,41.02,999.99,6,180,0,83,3,270,0,125,0,86,0,129,3,102,1,153,0,185,0,280,39,185,16,280
8966,999.99,174.81,174.81,35.54,6.67,7.47,20.09,130.82,4.88,118.56,18.20,5.74,999.99,5,235,0,110,3,353,0,165,1,102,0,153,5,86,4,129,83,140,16,210,19,140,14,210
8967,999.99,999.99,999.99,999.99,22.07,22.07,10.01,45.61,5.77,48.67,21.46,15.17,999.99,4,235,0,110,5,353,0,165,0,94,0,141,3,86,5,129,0,140,0,210,9,140,16,210
8968,999.99,999.99,999.99,999.99,18.52,18.52,55.62,189.02,12.03,196.32,999.99,78.26,999.99,1,180,0,83,1,270,0,125,0,102,0,153,1,102,1,153,0,140,0,210,2,140,2,210
8969,999.99,13.00,17.27,1.87,1.64,2.49,3.85,10.22,1.96,2.46,13.07,1.64,999.99,9,180,1,83,4,270,0,125,3,86,0,129,14,86,2,129,6,185,0,280,20,185,2,280
8971,999.99,999.99,999.99,999.99,999.99,999.99,33.14,26.50,7.81,28.02,47.47,73.26,999.99,0,235,0,110,1,353,0,165,0,86,0,129,0,86,1,129,0,185,0,280,5,185,29,280
8972,999.99,999.99,999.99,999.99,999.99,999.99,33.14,26.50,7.81,28.02,47.47,73.26,999.99,0,235,0,110,1,353,0,165,0,86,0,129,0,86,1,129,0,185,0,280,5,185,29,280
8973,999.99,93.27,93.27,999.99,22.76,22.76,21.69,183.06,13.59,163.99,39.75,44.85,999.99,5,180,0,83,2,270,0,125,0,86,0,129,5,102,2,153,0,140,0,210,191,140,65,210
8974,999.99,999.99,999.99,999.99,53.41,53.41,19.52,13.93,8.46,12.76,77.33,73.44,999.99,1,235,0,110,0,353,0,165,0,110,0,165,1,86,0,129,0,140,0,210,6,140,1,210
8975,999.99,3.09,3.09,999.99,0.87,0.87,12.58,68.48,5.66,84.32,31.12,16.15,999.99,5,180,1,83,12,270,2,125,0,102,12,153,6,86,10,129,0,140,39,210,12,140,19,210
8976,999.99,999.99,999.99,999.99,33.14,33.14,35.36,194.07,25.63,187.22,999.99,999.99,999.99,4,235,0,110,2,353,0,165,0,86,0,129,6,102,3,153,0,185,0,280,27,185,12,280
8977,999.99,999.99,999.99,999.99,8.76,8.76,16.64,14.17,6.24,16.54,26.70,13.88,999.99,4,180,0,83,10,270,0,125,0,102,0,153,10,94,42,141,0,185,0,280,22,185,91,280
8979,999.99,999.99,999.99,17.16,7.68,7.68,35.83,8.12,2.97,7.46,49.57,10.86,999.99,1,180,0,83,1,270,0,125,0,86,0,129,4,94,4,141,1,140,1,210,6,140,6,210
8981,999.99,999.99,999.99,999.99,999.99,999.99,63.61,286.36,35.00,385.11,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,86,1,129,2,102,5,153,0,185,9,280,8,185,23,280
8982,999.99,999.99,999.99,999.99,999.99,999.99,63.61,286.36,35.00,385.11,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,86,1,129,2,102,5,153,0,185,9,280,8,185,23,280
8983,999.99,999.99,999.99,999.99,999.99,999.99,18.16,28.01,10.12,36.32,43.06,999.99,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
8984,999.99,999.99,999.99,999.99,999.99,999.99,119.66,126.51,27.52,121.67,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,140,0,210,0,140,0,210
8985,999.99,296.80,296.80,999.99,20.31,20.31,39.22,28.08,12.35,30.63,999.99,73.24,999.99,3,235,0,110,3,353,0,165,0,94,0,141,3,94,5,141,0,140,0,210,1,140,2,210
8986,999.99,999.99,999.99,0.88,0.48,0.48,264.89,25.94,3.80,12.23,27.55,11.68,999.99,179,235,5,110,336,353,10,165,2069,110,3713,165,1782,110,2961,165,6156,185,11047,280,8720,185,14492,280
8987,999.99,58.55,58.55,999.99,3.00,3.00,38.13,186.04,7.45,192.40,64.49,33.16,999.99,13,235,1,110,14,353,1,165,0,110,0,165,9,86,12,129,0,185,0,280,256,185,332,280
8989,999.99,999.99,999.99,999.99,999.99,999.99,6.16,21.26,9.73,15.98,14.88,42.30,999.99,4,235,0,110,0,353,0,165,0,86,0,129,26,102,0,153,0,185,0,280,223,185,0,280
8990,999.99,999.99,999.99,999.99,999.99,999.99,76.88,374.02,12.09,377.22,999.99,999.99,999.99,1,180,0,83,0,270,0,125,0,110,1,165,2,86,1,129,0,140,2,210,9,140,6,210
8991,999.99,999.99,999.99,999.99,999.99,999.99,106.78,20.71,16.79,21.60,999.99,80.27,999.99,2,180,0,83,9,270,1,125,1,86,6,129,2,102,6,153,30,140,128,210,4,140,14,210
8992,999.99,999.99,999.99,999.99,999.99,999.99,13.22,43.57,11.18,49.48,22.96,37.01,999.99,3,235,0,110,6,353,0,165,0,110,17,165,0,102,12,153,0,140,109,210,0,140,66,210
8993,999.99,999.99,999.99,999.99,999.99,999.99,93.38,428.71,8.35,381.08,999.99,45.88,999.99,1,235,0,110,0,353,0,165,1,94,0,141,3,94,0,141,3,185,0,280,15,185,0,280
8994,999.99,63.66,63.66,104.73,6.53,6.53,44.99,49.47,9.67,41.29,73.06,999.99,999.99,7,180,0,83,2,270,0,125,6,110,1,165,8,110,2,165,5,185,1,280,10,185,2,280
8995,999.99,999.99,999.99,999.99,999.99,999.99,80.45,488.05,15.83,446.34,94.98,70.24,999.99,1,235,0,110,1,353,0,165,0,86,0,129,2,94,1,141,0,185,0,280,2,185,1,280
8996,999.99,68.54,68.54,999.99,9.16,9.16,25.18,648.01,11.00,712.07,45.09,32.19,999.99,13,235,1,110,20,353,1,165,0,102,0,153,4,102,7,153,0,140,0,210,273,140,486,210
8997,999.99,999.99,999.99,999.99,11.02,11.02,12.48,20.77,5.04,22.22,35.06,18.09,999.99,27,180,0,83,27,270,1,125,0,86,0,129,6,102,7,153,0,140,0,210,70,140,86,210
8998,999.99,999.99,999.99,999.99,22.95,22.95,60.89,30.84,7.17,33.14,999.99,16.83,999.99,0,235,0,110,3,353,0,165,0,102,0,153,0,86,1,129,0,140,0,210,1,140,7,210
8999,999.99,999.99,999.99,999.99,5.67,5.67,32.45,11.60,8.20,11.67,51.64,58.50,999.99,4,180,0,83,3,270,0,125,0,102,0,153,5,102,4,153,0,140,0,210,39,140,33,210
9000,999.99,8.56,8.56,36.17,5.20,5.20,13.15,149.41,9.39,119.19,32.07,51.62,999.99,34,235,2,110,8,353,1,165,0,86,0,129,35,102,6,153,0,185,0,280,280,185,49,280
9001,999.99,999.99,999.99,999.99,3.24,3.24,8.74,104.58,4.52,89.35,16.44,17.58,999.99,7,235,0,110,1,353,0,165,0,102,0,153,3,86,0,129,0,185,0,280,5,185,1,280
9002,999.99,999.99,999.99,999.99,34.59,34.59,20.81,14.84,5.54,17.31,47.50,42.42,999.99,0,235,0,110,0,353,0,165,0,102,1,153,0,110,1,165,0,185,20,280,0,185,17,280
9003,999.99,999.99,999.99,999.99,999.99,999.99,43.93,105.40,12.44,81.52,82.59,999.99,999.99,6,235,0,110,0,353,0,165,24,86,2,129,36,94,2,141,142,140,9,210,196,140,13,210
9004,999.99,999.99,999.99,999.99,999.99,999.99,15.71,130.77,11.39,118.45,48.16,19.37,999.99,34,235,1,110,155,353,7,165,0,110,0,165,26,110,156,165,0,140,0,210,40,140,240,210
9005,999.99,999.99,999.99,999.99,999.99,999.99,137.92,319.07,26.12,338.41,999.99,999.99,999.99,0,235,0,110,1,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,2,210
9006,999.99,999.99,999.99,999.99,999.99,999.99,142.83,104.50,76.27,97.53,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
9008,999.99,999.99,999.99,999.99,999.99,999.99,33.94,118.59,12.11,105.34,63.98,26.89,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
9009,999.99,999.99,999.99,999.99,999.99,999.99,33.94,118.59,12.11,105.34,63.98,26.89,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
9010,999.99,773.33,773.33,999.99,16.95,16.95,113.49,109.23,19.76,119.16,999.99,999.99,999.99,4,180,0,83,6,270,0,125,0,94,0,141,8,102,16,153,0,140,0,210,209,140,398,210
9012,999.99,999.99,1121.67,3.61,3.61,3.76,13.63,33.75,1.68,5.53,18.87,1.65,999.99,3,235,0,110,8,353,1,165,0,102,0,153,1,110,0,165,0,140,0,210,1,140,0,210
9013,999.99,999.99,1121.67,3.61,3.61,3.76,13.63,33.75,1.68,5.53,18.87,1.65,999.99,3,235,0,110,8,353,1,165,0,102,0,153,1,110,0,165,0,140,0,210,1,140,0,210
9014,999.99,999.99,999.99,999.99,145.23,145.23,17.73,135.32,15.05,126.56,33.85,37.33,999.99,11,180,1,83,7,270,0,125,0,86,0,129,59,110,29,165,0,140,0,210,110,140,54,210
9015,999.99,999.99,999.99,999.99,999.99,999.99,13.15,14.17,22.00,11.56,45.32,999.99,999.99,5,235,1,110,1,353,0,165,15,102,1,153,16,102,1,153,457,185,21,280,264,185,16,280
9016,999.99,999.99,999.99,999.99,7.78,7.78,117.59,53.31,11.44,47.23,999.99,999.99,999.99,1,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,9,185,0,280
9017,999.99,999.99,999.99,999.99,31.95,31.95,37.54,15.28,11.45,17.51,90.48,55.72,999.99,1,235,0,110,5,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
9018,999.99,999.99,999.99,999.99,999.99,999.99,10.37,23.34,4.41,21.46,37.05,20.43,999.99,3,235,0,110,1,353,0,165,0,102,0,153,2,102,1,153,0,140,0,210,19,140,8,210
9019,999.99,999.99,999.99,999.99,999.99,999.99,13.22,43.57,11.18,49.48,22.96,37.01,999.99,3,235,0,110,6,353,0,165,0,110,17,165,0,102,12,153,0,140,109,210,0,140,66,210
9020,999.99,999.99,999.99,999.99,999.99,999.99,83.24,37.49,28.93,43.17,97.33,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,1,210,0,140,0,210
9022,999.99,999.99,999.99,999.99,999.99,999.99,31.11,49.71,17.76,55.21,999.99,92.83,999.99,4,180,0,83,5,270,0,125,0,102,0,153,4,110,9,165,0,140,0,210,11,140,23,210
9023,999.99,999.99,999.99,84.71,11.14,11.21,55.18,23.04,4.15,27.64,999.99,23.86,999.99,2,180,0,83,5,270,0,125,0,110,0,165,2,102,20,153,0,140,0,210,36,140,411,210
9024,999.99,999.99,999.99,999.99,6.62,6.62,15.83,96.44,7.31,101.54,66.03,42.96,999.99,15,235,1,110,35,353,2,165,9,110,57,165,8,86,13,129,12,140,81,210,91,140,152,210
9025,999.99,999.99,999.99,4.89,4.68,7.19,15.86,9.35,2.43,6.42,39.45,19.40,999.99,3,235,0,110,4,353,0,165,0,94,0,141,0,102,1,153,0,140,0,210,5,140,7,210
9026,999.99,999.99,999.99,999.99,5.34,5.34,33.08,134.36,3.97,154.38,999.99,3.43,999.99,0,235,0,110,1,353,0,165,0,110,1,165,0,94,0,141,0,185,2,280,0,185,0,280
9027,999.99,999.99,999.99,999.99,999.99,999.99,104.47,103.39,18.38,109.50,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
9028,999.99,999.99,999.99,999.99,999.99,999.99,17.22,89.17,11.54,82.01,28.64,31.00,999.99,7,180,1,83,3,270,0,125,0,110,0,165,5,86,2,129,0,185,0,280,90,185,38,280
9029,999.99,19.69,19.69,999.99,3.42,3.42,25.78,272.24,10.29,305.04,99.66,68.70,999.99,12,235,1,110,12,353,1,165,0,86,0,129,6,102,10,153,0,185,0,280,46,185,83,280
9030,999.99,23.52,23.52,999.99,6.75,6.75,12.11,17.00,9.19,15.74,39.78,53.03,999.99,6,235,0,110,2,353,0,165,0,86,0,129,13,102,5,153,0,140,0,210,100,140,36,210
9032,999.99,19.17,19.17,2.59,2.59,2.94,1.55,0.62,1.32,0.44,2.00,2.08,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,140,1,210,0,140,0,210
9033,999.99,19.17,19.17,2.59,2.59,2.94,1.55,0.62,1.32,0.44,2.00,2.08,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,140,1,210,0,140,0,210
9034,999.99,999.99,999.99,999.99,5.32,5.32,14.12,10.03,2.58,9.40,7.53,3.37,999.99,1,180,0,83,25,270,1,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
9035,999.99,999.99,999.99,999.99,999.99,999.99,16.67,27.72,13.43,28.77,32.80,30.71,999.99,0,235,0,110,0,353,0,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
9036,999.99,999.99,999.99,999.99,999.99,999.99,44.46,142.22,24.37,176.67,999.99,999.99,999.99,0,235,0,110,2,353,0,165,0,94,1,141,0,102,3,153,0,185,5,280,0,185,29,280
9037,999.99,999.99,999.99,999.99,999.99,999.99,39.13,38.96,9.25,51.59,89.77,999.99,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
