No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
19286,28,1.1,9.8,14,9.7,0.7,0.3,9.5,1.7,10.7,1.3,20, _Sandy,23,38,181,176300,18, 砂質土, _Sandy,36,34,58,5, _SY295,27,0,1,2,75,1,0.7,0,7.7,0.1,0.3
19287,19,11.4,8.6,13.1,8.5,2.1,0.8,4.7,4.8,3.8,3,13, _Clay,17,9,108,5100,20, 粘性土, _Clay,49,13,41,3, _SY390,42,1,1,2,65,1,7.9,0.2,3.2,0.5,0.3
19288,30,8.7,7.4,12.2,7.3,0.9,1.2,4.6,5.7,0.3,1.4,16, _Sandy,12,24,35,33000,12, 粘性土, _Clay,10,37,24,5, _SY295,58,0,0,2,55,2,6.1,0.6,4.8,0.8,0.2
19289,18,11.2,2,9,1.9,0.3,0.3,8.8,1.2,6.3,0.7,13, _Sandy,33,12,54,120500,12, 粘性土, _Clay,22,2,167,3, _SY295,49,0,0,2,51,1,1.5,0,0.7,0.1,0.4
19290,29,8.4,8.9,16.2,8.8,0.2,3.4,11.5,8.3,4.7,4.1,16, _Clay,27,28,281,148400,14, 粘性土, _Clay,35,26,150,5, _SY390,65,1,1,2,41,1,6.8,0.9,7,1.4,0.4
19291,24,7,5,9,4.9,0.3,2.3,5.3,4,9.4,2.4,12, _Sandy,7,15,217,21000,16, 砂質土, _Sandy,2,32,205,1, _SY390,76,1,1,1,29,1,4.9,0.5,4.7,1.8,0.2
19292,22,13.3,5.3,13.6,5.2,1.3,2.7,2.7,4.8,2.3,3.2,15, _Sandy,12,30,62,33000,20, 粘性土, _Clay,21,7,99,1, _SY390,44,0,1,2,78,2,3.5,2.2,5,1.4,0.3
19293,21,13.1,6.9,8.1,6.8,1,5.3,7.6,5.6,5.3,5.4,14, _Clay,27,34,8,148400,12, 粘性土, _Clay,46,41,226,2, _SY295,51,1,1,2,63,1,5.5,2.9,6.8,1.3,0.4
19294,19,6.4,7.2,12.7,7.1,0.2,5.9,4.9,6.4,8.7,6.1,17, _Clay,32,4,152,160300,16, 砂質土, _Sandy,14,16,120,2, _SY390,85,1,1,1,46,2,6.5,0.7,7.1,5.8,0.5
19295,22,7.4,6,10.4,5.9,0.6,1.5,9.2,1.7,0.7,1.6,20, _Sandy,32,24,108,120500,18, 砂質土, _Sandy,45,32,18,1, _SY295,88,0,0,2,30,2,5,0.9,5.2,0,0.5
19296,28,9.7,7.8,10.8,7.7,6.4,2.2,8.5,6.7,3.7,6.5,13, _Clay,47,39,170,116500,14, 砂質土, _Sandy,19,4,123,4, _SY295,76,0,0,2,71,2,7.1,1.3,6.9,1,0.2
19297,15,12.3,2.4,7.7,2.3,0,0.7,2.2,2,7.1,1.7,19, _Clay,16,26,189,5000,14, 粘性土, _Clay,31,13,267,3, _SY295,68,1,1,2,66,2,1.5,0.1,0.8,0.1,0.4
19298,26,4.2,9.5,18.6,9.4,1.8,6.1,7.8,7.6,5.2,7.2,16, _Sandy,41,41,106,104500,14, 粘性土, _Clay,33,29,155,4, _SY295,67,1,1,2,89,2,8.8,5.1,7.1,1.5,0.3
19299,15,1.2,9.8,12.2,9.7,2.6,0.4,6.8,9.4,2.5,6.8,18, _Sandy,0,15,279,48700,18, 砂質土, _Sandy,19,41,265,2, _SY390,89,0,1,2,65,2,6.5,0.3,8.1,0,0.4
19300,27,11.6,8.6,11.3,8.5,1.2,0.9,9.7,3.6,12.8,2,11, _Clay,46,31,206,76600,20, 砂質土, _Sandy,32,20,248,4, _SY295,39,0,1,2,56,1,4.5,0.8,2.5,0,0.3
19301,25,4.9,8.9,15.9,8.8,1.7,0.2,6.4,5.5,4.6,3.6,14, _Sandy,0,1,51,88500,14, 砂質土, _Sandy,0,40,142,4, _SY295,73,1,1,2,38,2,7.3,0.1,3,0.1,0.4
19302,12,7.4,3.5,12.7,3.4,0.2,0.8,1.2,1.9,0.4,1.7,11, _Clay,20,34,69,176100,14, 粘性土, _Clay,12,5,286,2, _SY390,65,1,0,1,34,2,2.7,0,3,0.3,0.1
19303,28,5.9,7.7,13.6,7.6,0.7,3.5,11.6,4.3,7.1,4,17, _Sandy,0,21,6,48700,16, 粘性土, _Clay,31,11,40,3, _SY295,76,1,0,2,88,2,3.8,0,3.7,2.9,0.4
19304,19,3.2,6.5,12.7,6.4,1.7,3.2,6.2,4.8,1.4,3.9,20, _Clay,45,37,233,76500,18, 砂質土, _Sandy,43,35,23,1, _SY390,25,0,1,2,78,2,6.4,0.6,4.7,2.8,0.4
19305,17,9.5,6.8,7.7,6.7,0.5,1,3.8,5.1,4.7,3.7,13, _Sandy,50,7,78,88500,12, 粘性土, _Clay,11,10,217,1, _SY390,59,1,1,1,61,2,2.8,0.7,3.7,0.6,0.5
19306,29,6.8,5.6,6.8,5.5,1.4,0.1,3.7,1.8,2.6,1.5,16, _Clay,45,23,5,116300,14, 砂質土, _Sandy,23,34,200,3, _SY390,75,1,1,1,51,2,2.3,0,5.1,0,0.4
19307,29,13.3,6.9,15.9,6.8,0.3,5.4,13.7,5.6,1,5.5,12, _Clay,4,11,106,20800,12, 砂質土, _Sandy,29,2,133,3, _SY295,47,0,0,2,54,1,6.4,0.5,6.8,3.4,0.5
19308,20,10.5,5.7,15,5.6,1.2,0,7.6,2.8,6.9,2.6,15, _Sandy,50,27,33,48600,14, 粘性土, _Clay,42,26,116,5, _SY390,62,1,0,2,44,1,3.9,0,2.8,0,0.5
19309,14,2.5,8.7,16.4,8.6,5.7,2.1,5.1,6.3,2,6.1,15, _Clay,20,26,168,16800,18, 粘性土, _Clay,4,19,238,1, _SY390,35,0,0,2,29,2,7.1,0.1,7.3,0.1,0.2
19310,15,9.1,9.9,15.8,9.8,2.5,1.4,3.1,3.5,1.3,3.3,12, _Clay,30,14,269,120300,16, 粘性土, _Clay,9,32,170,1, _SY295,74,1,1,1,32,2,9.7,0.3,6.9,0,0.3
19311,26,6.3,8.7,14.9,8.6,1.2,1.8,3,4.9,10.2,3.5,15, _Sandy,25,30,196,148100,18, 砂質土, _Sandy,22,11,153,4, _SY390,89,0,1,1,88,1,7.8,0.7,1.8,0.1,0.2
19312,17,3.6,7.5,14.1,7.4,0,2,0.4,6.1,3.5,3.1,18, _Clay,19,45,123,176000,20, 砂質土, _Sandy,34,35,136,1, _SY390,38,1,1,1,79,2,6.2,1.2,4.3,0.2,0.2
19313,28,13.9,6.3,13.2,6.2,1.1,2,11.9,2.6,0.6,2.4,11, _Sandy,14,16,50,4800,12, 粘性土, _Clay,47,14,119,3, _SY295,53,0,0,1,69,1,4.9,1.5,5.5,0.3,0.2
19314,12,2.1,3.6,6.8,3.5,0.1,1.1,4.2,2.4,5.3,1.3,14, _Sandy,50,33,60,48600,12, 砂質土, _Sandy,2,41,191,2, _SY295,49,1,0,2,67,1,1.4,0.6,2.7,0.5,0.5
19315,10,8.4,3.9,11.4,3.8,0.8,1.4,2.5,3.1,1.5,2,17, _Sandy,4,3,204,60500,16, 砂質土, _Sandy,21,16,85,2, _SY295,83,0,0,1,49,2,2.5,0.1,3,0.3,0.1
19316,18,11,6.7,16.4,6.6,1.7,4,1.5,5.6,8.7,5.1,13, _Sandy,24,35,223,148100,16, 粘性土, _Clay,33,26,229,5, _SY295,75,0,1,1,45,1,5.1,2.7,4.8,3.7,0.3
19317,30,8.2,5.5,15.5,5.4,0.7,3.4,14.5,5.1,8.9,4.1,16, _Clay,19,6,150,176000,18, 砂質土, _Sandy,45,5,212,2, _SY295,90,1,1,1,35,2,4,2.9,4.9,3.2,0.2
19318,28,1.5,5.8,10.5,5.7,1.3,0.1,10.7,2.3,0.2,1.9,20, _Clay,24,22,295,187900,12, 粘性土, _Clay,13,25,106,2, _SY295,59,1,1,2,84,1,4.2,0,4.5,0,0.3
19319,15,4,8.5,15.4,8.4,0.4,0.1,3.3,1.1,5.2,0.5,16, _Clay,44,9,14,76400,12, 砂質土, _Sandy,25,35,249,1, _SY295,51,0,0,2,79,1,5,0,3.3,0,0.5
19320,10,2.5,4.6,8.2,4.5,0.4,0.6,0.5,3.7,0.8,3.3,12, _Sandy,24,41,250,148100,14, 粘性土, _Clay,44,41,4,2, _SY390,62,0,1,1,67,1,4.3,0.5,3,0.4,0.3
19321,12,10.1,2.2,6.4,2.1,0.2,0.3,4.3,1.1,2.5,0.5,18, _Sandy,13,28,104,4800,18, 砂質土, _Sandy,18,44,270,1, _SY295,26,0,1,1,48,2,1.7,0,1.1,0.2,0.2
19322,28,8.6,6.5,7.3,6.4,1.1,2.7,5.1,3.7,12.1,2.9,14, _Clay,44,15,41,76400,20, 砂質土, _Sandy,36,5,25,2, _SY390,37,0,0,2,36,1,3.1,0.7,5.2,0.5,0.1
19323,21,13.5,2.9,4.6,2.8,1.4,0.2,8.5,1.8,7.8,1.5,14, _Sandy,28,18,122,160000,16, 砂質土, _Sandy,23,32,274,4, _SY390,83,0,1,2,72,1,2.6,0.1,2.7,0,0.4
19324,29,2.9,5.6,9.6,5.5,0.7,4,6.9,4.3,6.1,4.1,20, _Clay,49,5,140,48500,16, 粘性土, _Clay,35,41,117,2, _SY390,75,1,1,2,68,2,5.1,1.4,4.8,0,0.1
19325,27,9.3,5.9,14.2,5.8,1.1,0,3.7,2.7,11.3,2.4,13, _Sandy,3,21,285,60400,20, 砂質土, _Sandy,3,17,11,2, _SY390,43,1,0,1,51,1,1.4,0,3.7,0,0.2
19326,12,5.1,8.9,14.1,8.8,5.2,1.9,4.5,6.8,5.6,5.9,12, _Sandy,28,24,149,159900,14, 粘性土, _Clay,34,2,49,5, _SY295,69,0,0,2,29,1,6.4,0.1,5.9,0.3,0.5
19327,20,7.6,3.5,10.9,3.4,0.8,0.9,4.1,1.7,6.1,1.5,19, _Clay,48,11,167,48500,14, 砂質土, _Sandy,46,11,192,4, _SY295,61,1,1,2,90,2,1.6,0.5,3,0.7,0.2
19328,30,11.2,2.6,5,2.5,0.4,0,0.3,2,9.7,1.5,15, _Clay,48,42,239,88300,20, 砂質土, _Sandy,27,11,70,1, _SY390,45,0,0,1,63,2,1.5,0,0.9,0,0.2
19329,22,1.9,2.7,3.7,2.6,0.5,1.2,5.8,1.5,1.8,1.3,14, _Sandy,2,1,267,20600,20, 粘性土, _Clay,45,2,285,3, _SY295,32,0,1,1,57,1,2.5,0.8,2.2,0.7,0.2
19330,24,9.5,8.4,10,8.3,2.1,6.7,1.9,7.8,5,7.4,20, _Sandy,43,33,121,76300,14, 粘性土, _Clay,19,5,251,2, _SY295,63,1,1,1,37,2,7.8,0.4,7.6,4.8,0.2
19331,22,2.7,8.7,14.6,8.6,1.5,1.2,10.4,2,9.1,1.8,13, _Clay,48,3,266,88200,18, 砂質土, _Sandy,38,26,145,2, _SY295,31,0,1,1,86,1,1.7,0.7,5.4,0.5,0.3
19332,30,5.2,3.3,11.4,3.2,0.5,0.3,9.2,2.8,7.6,1.3,20, _Sandy,17,36,285,175800,18, 粘性土, _Clay,50,35,289,1, _SY390,89,0,0,2,81,2,3.2,0,1,0,0.5
19333,23,4.2,8.5,13.7,8.4,2,0.2,7.6,7.9,2.9,2.1,14, _Clay,22,31,112,147900,12, 砂質土, _Sandy,9,41,156,2, _SY390,47,1,0,2,70,1,2.8,0.1,4.4,0.1,0.1
19334,13,2.1,6.8,10.1,6.7,0.1,1.7,2.6,3.6,5.5,2.4,15, _Clay,26,8,283,159800,14, 粘性土, _Clay,39,32,126,4, _SY390,68,0,1,1,75,2,6.7,0.6,5,0.5,0.2
19335,21,4.6,9.5,15,9.4,2.7,6.2,0.6,7,5.5,6.7,12, _Clay,47,40,2,48300,14, 砂質土, _Sandy,0,41,269,2, _SY390,60,0,0,1,70,2,9.2,5.9,7.2,0.1,0.4
19336,12,1.9,8.3,14.2,8.2,1.3,5.9,5.2,7.1,1,6.4,15, _Sandy,41,11,229,76200,16, 粘性土, _Clay,12,20,252,4, _SY295,75,1,1,1,61,1,7.8,0.8,7.6,0.3,0.4
19337,10,8.2,8.6,9.1,8.5,5.1,0.3,3.4,7.7,2.9,6.7,18, _Sandy,46,27,74,88100,20, 砂質土, _Sandy,31,41,147,4, _SY295,43,1,1,2,43,2,5.6,0.2,7.6,0.2,0.4
19338,22,12,8.6,17.3,8.5,2.1,1.1,1.9,2.8,0.9,2.3,17, _Clay,0,30,102,20400,20, 粘性土, _Clay,49,32,62,2, _SY390,31,1,0,1,37,1,5.7,0,3.3,0.9,0.5
19339,23,12.9,6.6,10.6,6.5,3,1.1,6.8,6.2,8.5,5.5,17, _Sandy,46,33,101,88100,18, 砂質土, _Sandy,42,11,222,1, _SY390,30,1,0,2,66,2,5.4,1,3,0.6,0.5
19340,17,11.4,2.7,3.3,2.6,1.2,0.5,2.1,2.1,1.8,1.8,13, _Clay,26,20,37,159700,20, 砂質土, _Sandy,10,17,277,2, _SY390,41,1,1,1,54,1,1.2,0.4,1.5,0,0.3
19341,12,9.9,6.9,13.8,6.8,5.7,1.6,5.4,6.2,4.1,5.9,19, _Sandy,5,7,274,32300,12, 砂質土, _Sandy,28,23,31,3, _SY295,52,1,0,2,42,2,6.2,1.4,6.2,0.6,0.1
19342,16,11.2,4.2,7.4,4.1,0.4,2.3,5.8,3.8,4.1,3.4,12, _Clay,41,23,283,76100,12, 砂質土, _Sandy,34,5,103,2, _SY295,48,1,0,1,40,2,3.9,1.5,2.8,1.6,0.4
19343,14,4.4,4.5,12,4.4,1.4,1.2,3.7,2,6.5,1.5,15, _Sandy,46,38,128,88000,16, 粘性土, _Clay,2,26,297,2, _SY295,82,1,0,2,88,2,2,0.3,2.3,0.5,0.5
19344,19,5.7,9.9,13.7,9.8,3.7,1.5,3.4,7.3,7.3,4.5,18, _Sandy,30,10,137,131800,16, 粘性土, _Clay,8,8,69,2, _SY390,78,0,1,1,86,2,7.9,0,4.5,1.2,0.4
19345,27,8.2,4.5,10.5,4.4,0.8,0.3,0.4,2.5,6,1.8,14, _Clay,0,42,156,20400,16, 砂質土, _Sandy,20,17,213,5, _SY390,70,1,1,1,82,1,3,0.1,3.7,0.1,0.1
19346,17,5.4,3.4,9.7,3.3,0.2,0.3,7.2,2.5,0.7,1,18, _Sandy,46,13,83,48200,18, 粘性土, _Clay,33,41,195,2, _SY295,85,0,0,1,72,1,1.9,0.2,0.9,0.1,0.5
19347,29,2.7,2.2,8.8,2.1,0.4,0.2,9.5,0.7,10,0.5,11, _Clay,40,29,10,76100,20, 粘性土, _Clay,45,20,178,4, _SY390,34,1,0,1,62,2,1.1,0.1,1.4,0.1,0.5
19348,20,13.1,9.1,16,9,0.6,1,4.7,4.7,3.2,3.5,14, _Sandy,35,45,237,103900,12, 砂質土, _Sandy,7,44,161,1, _SY295,50,1,0,1,52,1,3.5,0.1,1.1,0.6,0.5
19349,10,10.3,7.9,15.2,7.8,2,2.2,1.5,6.5,4.8,3.8,17, _Sandy,30,15,164,131800,14, 砂質土, _Sandy,19,23,144,3, _SY295,65,0,0,1,42,2,3.4,0.6,4.6,1.4,0.4
19350,22,7.6,6.7,14.3,6.6,2.8,1,1.2,3.4,6.3,2.9,20, _Clay,25,31,91,159600,16, 粘性土, _Clay,32,2,127,5, _SY390,80,1,1,1,33,2,3.2,0.4,6,0.6,0.4
19351,30,10.1,9.4,19.2,9.3,1.8,5.3,11.5,9,3.8,7,16, _Sandy,45,19,110,48200,16, 砂質土, _Sandy,44,11,271,4, _SY390,72,0,0,1,28,1,5.4,0.1,7.3,1.9,0.1
19352,25,8.6,5.5,11.9,5.4,1.2,3.5,5.3,4.8,8.9,4,12, _Clay,25,6,46,119800,18, 粘性土, _Clay,12,18,26,5, _SY295,83,0,0,1,82,2,4.3,3.4,4.9,2.6,0.4
19353,15,5.9,4.3,11,4.2,0.4,2.8,1.8,3,2.6,2.9,16, _Sandy,19,22,273,147700,20, 粘性土, _Clay,24,41,9,2, _SY390,32,1,0,2,72,1,3.2,0.4,3,2.1,0.3
19354,14,12.2,4.6,6,4.5,1.3,1.3,0.3,2.3,5.3,1.6,19, _Sandy,24,37,118,159600,14, 砂質土, _Sandy,43,17,203,2, _SY295,66,1,0,1,55,2,3.4,0.9,1.7,0.6,0.4
19355,25,9.5,3.4,5.1,3.3,1.3,0.5,10.5,2.5,4.8,2.3,12, _Sandy,19,8,45,187400,16, 粘性土, _Clay,5,41,186,4, _SY390,82,0,1,1,45,1,2.4,0.4,2.4,0.2,0.4
19356,12,12,6.2,10.2,6.1,3,1.1,3.1,4.5,0.5,3.5,18, _Clay,40,40,64,76000,16, 砂質土, _Sandy,17,5,29,2, _SY390,73,0,0,1,41,2,4.5,0.5,3.6,0.2,0.1
19357,24,9.2,5,9.3,4.9,3.1,0.3,4,4.4,8.2,3.2,11, _Sandy,34,11,291,103900,18, 粘性土, _Clay,29,29,12,5, _SY295,89,1,0,1,31,2,3.8,0.1,4.2,0,0.5
19358,15,6.5,3.8,8.4,3.7,0.1,0.8,1.2,1.4,2.4,1.1,14, _Clay,29,27,218,131700,20, 粘性土, _Clay,42,8,295,2, _SY295,38,0,0,1,87,1,1.6,0.6,0.8,0.2,0.5
19359,26,3.8,2.6,7.5,2.5,0.3,0.3,12.4,1.4,12.2,0.7,17, _Sandy,24,43,145,159600,12, 砂質土, _Sandy,3,32,278,4, _SY390,53,1,0,1,78,2,0.7,0,1.2,0.1,0.5
19360,17,1,9.5,14.7,9.4,4,2.7,6.6,8.3,4.8,4.6,20, _Clay,19,14,72,187400,14, 粘性土, _Clay,16,11,261,1, _SY295,68,0,1,1,68,1,4.4,0.5,8.6,1,0.4
19361,29,11.4,8.3,13.8,8.2,5,1.3,8.5,5.6,2.8,5.4,13, _Clay,14,30,299,16300,16, 粘性土, _Clay,28,35,244,3, _SY390,83,0,1,1,58,1,8.2,0.4,5.8,0.5,0.4
19362,29,4.8,9.5,13.3,9.4,1.7,6.3,4,6.8,1.2,6.6,20, _Clay,24,18,100,119700,14, 砂質土, _Sandy,34,3,176,3, _SY295,56,0,0,1,61,2,7.8,3.3,7.3,2.5,0.5
19363,27,11.2,9.8,17.8,9.7,7.9,0.6,1,8.6,6.7,8.4,13, _Clay,29,33,245,131700,18, 粘性土, _Clay,2,23,71,3, _SY390,90,0,0,2,44,1,9.4,0,8.4,0,0.1
19364,18,8.4,8.6,16.9,8.5,0.9,2.1,8,6.4,1.2,4.7,16, _Sandy,24,4,172,159500,20, 砂質土, _Sandy,14,2,54,5, _SY295,39,1,0,1,34,2,6.7,0.5,6.8,0.3,0.5
19365,30,5.7,7.4,16.1,7.3,2.2,0.8,10.5,2.5,11.2,2.3,19, _Clay,19,20,99,187400,12, 砂質土, _Sandy,27,26,36,3, _SY390,55,0,0,1,90,2,5.3,0.3,2.9,0.1,0.5
19366,20,2.9,6.2,15.2,6.1,2.9,1.7,5.2,4.1,3.8,3,12, _Sandy,13,36,26,16200,14, 粘性土, _Clay,39,5,19,5, _SY295,70,0,1,1,80,1,4.5,1,4.7,0.4,0.4
19367,24,4.2,3.6,8.9,3.5,1.4,0.5,4.2,2.9,2.6,1.7,15, _Sandy,49,7,35,60000,14, 砂質土, _Sandy,45,32,91,4, _SY295,66,0,1,1,78,1,3.5,0.2,2.2,0.2,0.3
19368,12,6.7,6.3,13.8,6.2,2.9,1.1,0.2,4.9,5.4,4,11, _Sandy,18,39,54,147600,14, 砂質土, _Sandy,6,42,235,2, _SY295,58,0,0,1,74,2,5.9,1,2.9,0.3,0.5
19369,27,5.2,2.4,6.5,2.3,0.5,0.6,9.1,1.3,4.8,0.9,18, _Clay,49,26,290,20200,16, 砂質土, _Sandy,25,3,289,3, _SY295,69,0,0,2,62,1,1,0.5,1,0.3,0.3
19370,26,11.6,2.7,11.1,2.6,0.3,0.2,6.1,1.7,10,1.2,11, _Clay,3,42,135,32100,20, 粘性土, _Clay,44,23,184,3, _SY295,37,1,1,1,44,2,1.7,0.1,0.9,0,0.4
19371,30,12.8,8.1,12.9,8,1.5,2.1,4.5,2.7,9.1,2.5,14, _Clay,39,13,145,75900,20, 粘性土, _Clay,50,5,255,3, _SY295,33,0,1,2,42,1,2.5,0.5,2.5,1.5,0.2
19372,20,10.1,6.9,12,6.8,2.5,0.9,1.2,4.2,2.4,3.4,17, _Sandy,33,29,72,103800,12, 砂質土, _Sandy,11,29,238,5, _SY390,48,1,1,2,32,1,6.7,0.4,4.6,0.6,0.2
19373,11,7.3,5.7,11.1,5.6,3,0.1,5.1,4.8,4.8,3.5,20, _Clay,28,45,299,131600,14, 砂質土, _Sandy,24,8,221,2, _SY390,63,0,1,2,89,2,5.3,0,5.4,0,0.1
19374,27,5.9,9.9,11.9,9.8,7.6,0.5,7.8,8.7,4.4,7.8,16, _Sandy,8,32,235,4200,16, 砂質土, _Sandy,43,14,276,3, _SY295,74,0,0,1,77,1,8.1,0.2,7.9,0,0.4
19375,30,7.8,6.7,12.5,6.6,5.3,0.4,4.9,5.5,2,5.4,18, _Clay,2,9,189,32100,16, 砂質土, _Sandy,15,8,34,2, _SY295,76,0,0,1,89,2,6.2,0,6.4,0,0.5
19376,16,10.9,8.9,14.8,8.8,0.3,1.9,7.2,8.4,6.3,2.7,13, _Clay,32,1,152,103700,16, 砂質土, _Sandy,45,29,164,5, _SY295,74,0,1,2,34,1,5.8,0.5,4.5,0.5,0.3
19377,11,9.4,5,7.5,4.9,1,1.3,3.1,3.8,1.4,1.4,19, _Sandy,12,34,89,175300,18, 砂質土, _Sandy,12,36,219,1, _SY295,85,1,1,1,88,2,4.7,0.2,3.5,0.8,0.1
19378,23,6.7,3.8,6.6,3.7,1.3,0.5,4.3,1.6,10,1.4,12, _Clay,7,4,16,4100,20, 粘性土, _Clay,25,14,202,3, _SY390,34,1,0,1,78,2,3.3,0.1,1.3,0.3,0.1
19379,21,13.1,4.1,11.2,4,2.7,0,1.8,3.1,3.1,2.9,15, _Sandy,12,20,161,16100,14, 砂質土, _Sandy,44,35,96,3, _SY390,68,0,0,2,61,2,2.9,0,2.7,0,0.2
19380,22,6.5,5.3,10.6,5.2,2.9,0.2,9.4,3.5,2,3.3,11, _Sandy,22,8,262,119500,12, 粘性土, _Clay,49,3,29,3, _SY295,41,1,1,1,64,2,4.4,0,3.1,0,0.2
19381,12,3.7,4.1,9.7,4,2.7,0.8,4,3.4,4.8,3,15, _Clay,17,24,189,147400,14, 粘性土, _Clay,11,27,12,1, _SY390,56,0,1,1,54,1,3.4,0.2,3.3,0.3,0.2
19382,10,10.1,4.4,14.3,4.3,1.1,0.4,2.4,3.5,1.2,2.7,18, _Clay,22,39,33,159300,18, 粘性土, _Clay,30,2,206,1, _SY295,25,0,1,2,37,2,4,0.3,2.7,0,0.3
19383,22,7.3,3.2,3.8,3.1,1.2,0.8,3.1,1.6,9.3,1.3,11, _Clay,16,10,261,187200,20, 粘性土, _Clay,42,26,189,3, _SY390,40,1,1,2,27,1,2.7,0,3,0.1,0.2
19384,13,4.6,2,2.9,1.9,0.7,0.2,0.7,1.2,3.1,0.8,14, _Sandy,11,26,188,16000,12, 砂質土, _Sandy,4,5,172,5, _SY295,55,0,1,2,83,1,1.6,0,1.1,0,0.2
19385,17,5.9,7.5,14.4,7.4,5,0.1,7.9,7,2.7,5.5,17, _Clay,47,42,197,59800,12, 砂質土, _Sandy,10,32,243,4, _SY295,51,1,0,1,81,2,5.4,0,5.3,0,0.1
19386,28,3.1,6.3,13.5,6.2,0,1.1,10.4,2.4,13,2.2,20, _Clay,42,13,124,87700,14, 砂質土, _Sandy,22,11,226,1, _SY295,66,0,0,1,71,2,1.4,0.2,3.9,0.7,0.5
19387,16,5.6,9,18.4,8.9,0,1.9,3.3,2.8,4.9,2.2,16, _Sandy,11,45,143,175200,14, 粘性土, _Clay,35,21,70,4, _SY295,58,0,1,1,67,1,8.9,1.4,3.3,0.6,0.2
19388,27,2.9,7.8,17.5,7.7,1.5,0.7,3.1,4.2,3.2,1.7,19, _Clay,6,16,70,4100,16, 砂質土, _Sandy,47,45,53,1, _SY390,73,1,1,1,57,2,7.1,0.6,5.3,0.2,0.2
19389,10,4.1,5.1,11.1,5,0.8,1.2,0.4,4.3,0.5,2,12, _Clay,42,32,79,47800,16, 砂質土, _Sandy,2,27,125,1, _SY390,69,0,0,2,55,2,2.5,0.8,2.9,0.8,0.5
19390,22,1.4,3.9,10.2,3.8,1.2,0.4,9.6,1.8,7.7,1.6,16, _Sandy,36,3,6,75700,18, 砂質土, _Sandy,15,6,108,3, _SY295,84,1,0,2,45,1,1.8,0.3,3.4,0.2,0.5
19391,20,7.8,4.2,5.2,4.1,2.7,0,6.7,3.3,1.2,2.8,19, _Sandy,41,19,151,87600,12, 砂質土, _Sandy,33,26,2,3, _SY390,52,0,0,1,27,2,3.5,0,3.9,0,0.1
19392,11,5,3,4.3,2.9,0.2,0.5,2.7,2.2,4.1,1.8,12, _Clay,36,35,78,115500,14, 砂質土, _Sandy,46,5,285,5, _SY295,68,0,0,1,84,1,1.7,0.3,1.1,0.2,0.5
19393,12,11.5,4.3,13.5,4.2,2.7,0.9,1.1,3.7,3.8,3.4,18, _Sandy,46,22,179,20000,12, 粘性土, _Clay,1,18,217,5, _SY390,40,0,1,1,87,1,4.2,0.7,3.2,0.4,0.1
19394,10,4.8,4.6,8.5,4.5,1.1,0.4,4.9,4.1,0.3,3.8,11, _Sandy,0,38,24,31900,16, 砂質土, _Sandy,20,38,111,5, _SY390,75,0,1,1,69,2,2.2,0.1,2.2,0,0.2
19395,14,6,10,19.8,9.9,2.8,2.5,5.7,5.6,6.2,3.2,14, _Sandy,36,9,33,75700,16, 砂質土, _Sandy,26,21,183,4, _SY390,71,1,0,1,67,1,8.4,0.3,3.8,1.4,0.5
19396,25,3.3,8.8,9.3,8.7,4.1,1.1,7.7,7.3,6.4,6.7,17, _Clay,31,25,260,103500,18, 砂質土, _Sandy,38,45,166,1, _SY295,86,0,0,1,57,1,7.3,0.3,6.7,0.6,0.5
19397,16,13.7,7.6,8.4,7.5,4.9,0,3.5,5.2,1.2,5,20, _Sandy,26,41,187,131400,20, 粘性土, _Clay,0,24,149,4, _SY295,35,1,0,2,48,2,6.4,0,7.5,0,0.4
19398,28,10.9,6.4,7.5,6.3,5.1,1.1,3.5,5.6,10.7,5.2,14, _Clay,21,12,114,159200,12, 粘性土, _Clay,12,2,132,1, _SY390,50,0,0,2,38,1,5.7,0.7,5.5,0.7,0.4
19399,22,9.4,2.5,9.8,2.4,0.2,0.5,9.9,0.9,2.6,0.6,20, _Sandy,0,44,51,31900,14, 砂質土, _Sandy,31,9,187,2, _SY295,61,0,1,2,26,2,2.2,0.3,1.7,0,0.2
19400,27,10.7,7.9,11.6,7.8,1.2,0.6,9.9,4.9,1,2.4,13, _Sandy,36,15,60,75600,14, 粘性土, _Clay,37,36,258,1, _SY295,57,1,1,1,90,2,3.3,0.2,4.1,0.2,0.1
19401,17,8,6.7,10.7,6.6,2.2,1.7,4.7,6,5.9,2.3,16, _Clay,31,31,287,103500,16, 砂質土, _Sandy,49,15,241,3, _SY390,72,0,0,1,80,1,3.1,1,6,0.7,0.5
19402,15,1.2,7,15.3,6.9,5,0.9,2.6,5.4,0.9,5.1,19, _Clay,36,1,132,115400,20, 粘性土, _Clay,17,35,136,3, _SY295,41,0,0,1,63,2,6.1,0.1,6.6,0.1,0.1
19403,16,7.7,8.3,14.8,8.2,4.4,1.3,0.4,4.9,8,4.5,15, _Clay,46,34,233,19900,18, 砂質土, _Sandy,23,3,68,3, _SY390,79,1,1,1,66,1,4.6,0.4,7.9,0.2,0.2
